DevID	 CerebusTime	 Roll	 Pitch	 Yaw	 xAcc	 yAcc	 zAcc	 xGyro	 yGyro	 zGyro	 xMagn	 yMagn	 zMagn	 q0	 q1	 q2	 q3
1	 27.028967	 -10.127714	 -49.959172	 -25.749307	 7.373930	 -6.042520	 1.115646	 -0.260498	 0.362459	 0.138602	 -0.191162	 0.554688	 0.352295	 0.871915	 -0.171726	 -0.392244	 -0.237525
2	 27.028967	 18.294422	 57.141811	 35.325689	 -8.954989	 -1.400204	 2.797147	 -0.011625	 -0.057384	 0.503437	 0.615479	 -0.245605	 0.170166	 0.849251	 -0.010230	 0.492266	 0.190635
1	 27.038967	 -10.079153	 -49.869902	 -25.953935	 7.277906	 -6.050516	 1.090164	 -0.228573	 0.304915	 0.124245	 -0.191406	 0.559082	 0.352295	 0.871896	 -0.171927	 -0.391346	 -0.238928
2	 27.038967	 18.549312	 57.291645	 35.599417	 -8.916081	 -1.234150	 2.750850	 0.003242	 -0.053408	 0.448603	 0.622070	 -0.251953	 0.163330	 0.848285	 -0.009961	 0.493716	 0.191203
1	 27.038967	 -10.039193	 -49.794048	 -26.129441	 7.425443	 -6.075627	 1.078619	 -0.199429	 0.261154	 0.105416	 -0.189209	 0.559082	 0.352295	 0.871871	 -0.172111	 -0.390578	 -0.240139
2	 27.048967	 18.772420	 57.429153	 35.838107	 -8.898100	 -1.128801	 2.826899	 0.004388	 -0.035593	 0.403086	 0.622070	 -0.251953	 0.170166	 0.847417	 -0.009747	 0.495028	 0.191669
1	 27.048967	 -10.023554	 -49.718086	 -26.281051	 7.454584	 -6.157150	 1.135940	 -0.209993	 0.230335	 0.110375	 -0.191162	 0.556885	 0.352295	 0.871859	 -0.172396	 -0.389794	 -0.241251
2	 27.058967	 18.963164	 57.550646	 36.045618	 -9.038680	 -1.219965	 2.707276	 -0.001546	 -0.025533	 0.353310	 0.617920	 -0.254150	 0.165771	 0.846654	 -0.009597	 0.496176	 0.192078
1	 27.058967	 -10.017180	 -49.651127	 -26.414723	 7.437655	 -6.198137	 1.034598	 -0.200901	 0.202627	 0.098055	 -0.193359	 0.554688	 0.350342	 0.871835	 -0.172702	 -0.389087	 -0.242257
2	 27.058967	 19.129574	 57.655853	 36.216196	 -9.047187	 -1.288074	 2.651165	 0.017376	 -0.017302	 0.301832	 0.617920	 -0.256348	 0.167969	 0.846008	 -0.009423	 0.497173	 0.192355
1	 27.068967	 -10.015449	 -49.588966	 -26.524721	 7.510455	 -6.186873	 1.089420	 -0.170668	 0.170689	 0.092686	 -0.191406	 0.561279	 0.354492	 0.871836	 -0.172969	 -0.388443	 -0.243098
2	 27.068967	 19.276410	 57.744609	 36.352615	 -9.050530	 -1.222162	 2.596251	 0.043852	 -0.013966	 0.252314	 0.617920	 -0.256104	 0.172607	 0.845476	 -0.009199	 0.498025	 0.192502
1	 27.078967	 -10.009793	 -49.539417	 -26.621708	 7.342114	 -6.155187	 1.126863	 -0.142379	 0.148536	 0.071448	 -0.190918	 0.550293	 0.356689	 0.871822	 -0.173180	 -0.387924	 -0.243825
2	 27.078967	 19.406338	 57.818545	 36.462915	 -9.030049	 -1.141444	 2.539886	 0.056572	 -0.013242	 0.210671	 0.617920	 -0.254150	 0.172607	 0.845039	 -0.008944	 0.498747	 0.192564
1	 27.088967	 -10.004422	 -49.504625	 -26.700087	 7.217115	 -6.159572	 1.130816	 -0.111580	 0.119150	 0.044263	 -0.197754	 0.556885	 0.354492	 0.871792	 -0.173352	 -0.387547	 -0.244409
2	 27.088967	 19.508964	 57.876905	 36.548835	 -8.939533	 -1.004907	 2.544185	 0.048512	 -0.010286	 0.167014	 0.611328	 -0.251953	 0.167969	 0.844695	 -0.008739	 0.499317	 0.192603
1	 27.088967	 -10.010920	 -49.483909	 -26.747563	 7.163759	 -6.175774	 1.082393	 -0.087287	 0.072181	 0.024968	 -0.193359	 0.552490	 0.352295	 0.871757	 -0.173531	 -0.387301	 -0.244795
2	 27.098967	 19.584000	 57.918443	 36.621225	 -8.981348	 -0.885872	 2.614754	 0.014100	 -0.013345	 0.127325	 0.620117	 -0.254150	 0.163574	 0.844432	 -0.008628	 0.499725	 0.192704
1	 27.098967	 -10.023518	 -49.474111	 -26.767566	 7.248320	 -6.180553	 1.116476	 -0.054162	 0.032322	 0.008047	 -0.202393	 0.561279	 0.350342	 0.871731	 -0.173679	 -0.387168	 -0.244992
2	 27.108967	 19.621191	 57.945792	 36.676646	 -9.027023	 -1.013428	 2.600834	 -0.029567	 -0.007298	 0.088484	 0.615967	 -0.256348	 0.167969	 0.844245	 -0.008679	 0.499973	 0.192881
1	 27.108967	 -10.041261	 -49.475180	 -26.758831	 7.290408	 -6.237946	 1.104372	 -0.019466	 -0.010056	 -0.005325	 -0.191162	 0.552490	 0.354492	 0.871719	 -0.173786	 -0.387151	 -0.244985
2	 27.108967	 19.640883	 57.959056	 36.721823	 -9.056042	 -1.213818	 2.592672	 -0.049499	 -0.013149	 0.056638	 0.618164	 -0.262695	 0.170410	 0.844123	 -0.008771	 0.500094	 0.193094
1	 27.118967	 -10.049487	 -49.482779	 -26.743186	 7.476027	 -6.267687	 1.112985	 0.012878	 -0.020682	 -0.018850	 -0.195557	 0.554688	 0.354492	 0.871712	 -0.173808	 -0.387216	 -0.244893
2	 27.118967	 19.637470	 57.965373	 36.734061	 -9.093877	 -1.348414	 2.683307	 -0.030444	 0.002139	 0.023460	 0.615967	 -0.258301	 0.170410	 0.844080	 -0.008869	 0.500131	 0.193183
1	 27.128967	 -10.057589	 -49.494302	 -26.724668	 7.476697	 -6.228063	 1.067805	 0.016553	 -0.026478	 -0.024543	 -0.199951	 0.552490	 0.352539	 0.871697	 -0.173824	 -0.387316	 -0.244777
2	 27.128967	 19.610400	 57.961186	 36.712212	 -9.115414	 -1.516316	 2.657384	 -0.015697	 0.013875	 -0.017030	 0.618408	 -0.262695	 0.172852	 0.844129	 -0.008960	 0.500058	 0.193151
1	 27.138967	 -10.072009	 -49.517299	 -26.696086	 7.408065	 -6.174035	 1.073366	 0.020848	 -0.044010	 -0.047126	 -0.191162	 0.554688	 0.354492	 0.871651	 -0.173872	 -0.387507	 -0.244605
2	 27.138967	 19.570005	 57.946119	 36.668991	 -9.130542	 -1.549328	 2.632477	 0.000238	 0.014567	 -0.048294	 0.615967	 -0.258301	 0.168213	 0.844252	 -0.009024	 0.499889	 0.193047
1	 27.138967	 -10.090147	 -49.550621	 -26.646488	 7.467676	 -6.121607	 1.035063	 0.046007	 -0.076082	 -0.061323	 -0.189209	 0.559082	 0.352295	 0.871606	 -0.173892	 -0.387802	 -0.244283
2	 27.148967	 19.507464	 57.918915	 36.601155	 -9.125465	 -1.317241	 2.650205	 -0.000955	 0.019588	 -0.085963	 0.615967	 -0.258301	 0.170410	 0.844458	 -0.009106	 0.499601	 0.192889
1	 27.148967	 -10.110571	 -49.592243	 -26.595568	 7.464442	 -6.057121	 1.006598	 0.044407	 -0.080536	 -0.079821	 -0.197754	 0.554688	 0.358887	 0.871529	 -0.173938	 -0.388159	 -0.243959
2	 27.148967	 19.406960	 57.883230	 36.531074	 -9.128378	 -1.081196	 2.627054	 -0.072433	 0.027091	 -0.107010	 0.620361	 -0.258301	 0.168213	 0.844695	 -0.009433	 0.499191	 0.192901
1	 27.158967	 -10.143584	 -49.642796	 -26.542230	 7.356802	 -6.130011	 1.053570	 0.020886	 -0.088621	 -0.095550	 -0.197998	 0.559082	 0.354492	 0.871405	 -0.174084	 -0.388562	 -0.243657
2	 27.158967	 19.262054	 57.836104	 36.476249	 -9.076527	 -0.870154	 2.631392	 -0.197598	 0.026739	 -0.125539	 0.620117	 -0.256348	 0.167969	 0.844942	 -0.010119	 0.498625	 0.193246
1	 27.168967	 -10.188181	 -49.697323	 -26.479678	 7.392142	 -6.156457	 1.097134	 0.012992	 -0.102097	 -0.102978	 -0.195557	 0.552490	 0.352295	 0.871267	 -0.174292	 -0.388985	 -0.243324
2	 27.168967	 19.067223	 57.778550	 36.427082	 -9.106986	 -0.902148	 2.523271	 -0.309080	 0.034170	 -0.147468	 0.613525	 -0.254150	 0.170410	 0.845211	 -0.011168	 0.497901	 0.193875
1	 27.178967	 -10.241892	 -49.756402	 -26.400312	 7.340884	 -6.290592	 1.049007	 0.020140	 -0.126390	 -0.106382	 -0.195313	 0.548096	 0.356689	 0.871134	 -0.174519	 -0.389449	 -0.242894
2	 27.178967	 18.847688	 57.710733	 36.378398	 -9.182390	 -1.027957	 2.342340	 -0.365170	 0.032741	 -0.169247	 0.620117	 -0.254150	 0.165771	 0.845513	 -0.012372	 0.497063	 0.194638
1	 27.188967	 -10.308823	 -49.821686	 -26.282242	 7.340089	 -6.372868	 1.004149	 0.057062	 -0.178515	 -0.111346	 -0.197754	 0.552490	 0.354492	 0.871039	 -0.174722	 -0.389994	 -0.242215
2	 27.188967	 18.603562	 57.629844	 36.298840	 -9.200951	 -1.261900	 2.365738	 -0.352988	 0.041407	 -0.211220	 0.615967	 -0.258301	 0.161377	 0.845908	 -0.013586	 0.496094	 0.195309
1	 27.188967	 -10.378512	 -49.896602	 -26.123459	 7.311523	 -6.310925	 0.966256	 0.116816	 -0.234989	 -0.119670	 -0.190918	 0.550293	 0.356689	 0.870988	 -0.174821	 -0.390670	 -0.241235
2	 27.198967	 18.355632	 57.538636	 36.185027	 -9.110304	 -1.441443	 2.462864	 -0.297575	 0.046275	 -0.249028	 0.618164	 -0.258301	 0.168213	 0.846396	 -0.014652	 0.495050	 0.195765
1	 27.198967	 -10.464284	 -49.983640	 -25.914311	 7.254629	 -6.234494	 0.901309	 0.167091	 -0.304092	 -0.134443	 -0.191162	 0.554688	 0.358887	 0.870971	 -0.174885	 -0.391483	 -0.239928
2	 27.198967	 18.103222	 57.435047	 36.004834	 -9.012063	 -1.580468	 2.609042	 -0.174866	 0.063595	 -0.305417	 0.620117	 -0.251953	 0.167969	 0.847040	 -0.015432	 0.493919	 0.195775
1	 27.208967	 -10.555697	 -50.087693	 -25.664916	 7.376530	 -6.145124	 0.839196	 0.220405	 -0.362461	 -0.158426	 -0.193115	 0.550293	 0.356689	 0.870963	 -0.174875	 -0.392480	 -0.238333
2	 27.208967	 17.860026	 57.322899	 35.757254	 -8.941647	 -1.790212	 2.576307	 -0.028447	 0.080978	 -0.355956	 0.615723	 -0.251953	 0.174805	 0.847830	 -0.015833	 0.492754	 0.195262
1	 27.218967	 -10.650836	 -50.203617	 -25.391414	 7.523810	 -6.083386	 0.864784	 0.253900	 -0.396360	 -0.179849	 -0.193359	 0.554688	 0.352295	 0.870949	 -0.174823	 -0.393598	 -0.236569
2	 27.218967	 17.624505	 57.197349	 35.444875	 -8.931132	 -2.057555	 2.653360	 0.116391	 0.092754	 -0.411056	 0.624268	 -0.251953	 0.163330	 0.848777	 -0.015868	 0.491517	 0.194261
1	 27.228967	 -10.754030	 -50.328656	 -25.111539	 7.771224	 -5.916106	 0.894902	 0.246985	 -0.407949	 -0.195842	 -0.197754	 0.550293	 0.352295	 0.870897	 -0.174818	 -0.394782	 -0.234786
2	 27.228967	 17.387564	 57.058583	 35.075252	 -8.959918	 -1.997693	 2.628954	 0.220468	 0.106538	 -0.465781	 0.619873	 -0.250000	 0.163330	 0.849865	 -0.015638	 0.490193	 0.192864
1	 27.238967	 -10.869283	 -50.453729	 -24.828631	 7.828924	 -5.865528	 0.946432	 0.228924	 -0.410740	 -0.197872	 -0.193115	 0.548096	 0.354492	 0.870827	 -0.174887	 -0.395948	 -0.233024
2	 27.238967	 17.142886	 56.902493	 34.668753	 -8.959682	 -1.652119	 2.544246	 0.277889	 0.109412	 -0.515077	 0.619629	 -0.243408	 0.172363	 0.851072	 -0.015270	 0.488737	 0.191256
1	 27.238967	 -11.013531	 -50.576784	 -24.535761	 7.781568	 -5.897327	 1.008553	 0.184065	 -0.423144	 -0.190056	 -0.193604	 0.556885	 0.348145	 0.870734	 -0.175134	 -0.397057	 -0.231291
2	 27.248967	 16.877989	 56.730439	 34.243167	 -8.977477	 -1.330350	 2.564611	 0.268370	 0.112437	 -0.557523	 0.621582	 -0.237061	 0.165283	 0.852361	 -0.014939	 0.487137	 0.189616
1	 27.248967	 -11.180574	 -50.697628	 -24.233261	 7.778859	 -5.933042	 0.948842	 0.154358	 -0.433669	 -0.186190	 -0.193359	 0.554688	 0.352295	 0.870629	 -0.175511	 -0.398121	 -0.229567
2	 27.258967	 16.584000	 56.539165	 33.822471	 -9.008616	 -1.280152	 2.538574	 0.199647	 0.104460	 -0.591444	 0.621582	 -0.234863	 0.176514	 0.853703	 -0.014807	 0.485351	 0.188166
1	 27.258967	 -11.357389	 -50.818314	 -23.927295	 7.760587	 -5.960068	 1.010746	 0.139159	 -0.437501	 -0.184467	 -0.191406	 0.561279	 0.352295	 0.870510	 -0.175944	 -0.399172	 -0.227855
2	 27.258967	 16.251698	 56.330421	 33.420580	 -9.035459	 -1.329159	 2.558904	 0.077811	 0.096748	 -0.619562	 0.623535	 -0.230713	 0.174316	 0.855068	 -0.015009	 0.483374	 0.187040
1	 27.268967	 -11.541598	 -50.936664	 -23.623902	 7.690053	 -5.924670	 1.165677	 0.121428	 -0.431622	 -0.183603	 -0.193359	 0.556885	 0.350342	 0.870376	 -0.176433	 -0.400191	 -0.226193
2	 27.268967	 15.877089	 56.101067	 33.033361	 -8.976536	 -1.351215	 2.524578	 -0.035902	 0.090046	 -0.653575	 0.627686	 -0.228516	 0.171875	 0.856473	 -0.015550	 0.481178	 0.186228
1	 27.278967	 -11.728566	 -51.059855	 -23.310058	 7.670174	 -5.914245	 1.181962	 0.132557	 -0.445602	 -0.190990	 -0.199951	 0.552490	 0.356689	 0.870234	 -0.176906	 -0.401262	 -0.224466
2	 27.278967	 15.469668	 55.849994	 32.660114	 -8.948221	 -1.384442	 2.516142	 -0.137337	 0.078400	 -0.691543	 0.625488	 -0.228516	 0.171875	 0.857924	 -0.016358	 0.478769	 0.185684
1	 27.288967	 -11.927975	 -51.183873	 -22.962544	 7.703205	 -5.966053	 1.103969	 0.164826	 -0.486695	 -0.189223	 -0.191162	 0.556885	 0.352295	 0.870129	 -0.177350	 -0.402371	 -0.222532
2	 27.288967	 15.025056	 55.576131	 32.295180	 -8.857835	 -1.403087	 2.519997	 -0.228150	 0.071708	 -0.732373	 0.627441	 -0.224365	 0.171875	 0.859434	 -0.017442	 0.476134	 0.185380
1	 27.288967	 -12.133975	 -51.303888	 -22.590696	 7.949663	 -5.907546	 1.060645	 0.191179	 -0.514599	 -0.176090	 -0.195557	 0.556885	 0.352295	 0.870067	 -0.177745	 -0.403479	 -0.220441
2	 27.298967	 14.543246	 55.281781	 31.920190	 -8.813951	 -1.419211	 2.469171	 -0.290734	 0.078750	 -0.783168	 0.635986	 -0.222168	 0.171631	 0.861022	 -0.018734	 0.473290	 0.185170
1	 27.298967	 -12.341674	 -51.418922	 -22.202232	 7.838768	 -5.990411	 0.968081	 0.217587	 -0.531451	 -0.166637	 -0.197754	 0.556885	 0.356689	 0.870045	 -0.178082	 -0.404576	 -0.218234
2	 27.308967	 14.033669	 54.957803	 31.534836	 -8.849671	 -1.523935	 2.461841	 -0.326917	 0.072482	 -0.844583	 0.631592	 -0.217773	 0.173828	 0.862721	 -0.020144	 0.470184	 0.185024
1	 27.308967	 -12.569926	 -51.539215	 -21.784664	 7.690163	 -5.942666	 0.986720	 0.222967	 -0.569057	 -0.171953	 -0.195557	 0.552490	 0.361084	 0.870017	 -0.178469	 -0.405726	 -0.215885
2	 27.308967	 13.503877	 54.604334	 31.115958	 -8.810106	 -1.670745	 2.497439	 -0.311124	 0.077848	 -0.921325	 0.633301	 -0.209473	 0.169189	 0.864568	 -0.021526	 0.466833	 0.184729
1	 27.318967	 -12.800513	 -51.672477	 -21.342049	 7.774618	 -5.911785	 0.778530	 0.262306	 -0.601767	 -0.198663	 -0.191162	 0.556885	 0.352295	 0.869970	 -0.178790	 -0.407017	 -0.213362
2	 27.318967	 12.966467	 54.214311	 30.656017	 -8.674000	 -1.885437	 2.460404	 -0.246908	 0.076930	 -1.008579	 0.628906	 -0.207275	 0.173584	 0.866602	 -0.022746	 0.463207	 0.184184
1	 27.328967	 -13.041113	 -51.808822	 -20.860886	 7.877758	 -5.881901	 0.716967	 0.306013	 -0.649002	 -0.199006	 -0.191162	 0.554688	 0.354492	 0.869956	 -0.179042	 -0.408379	 -0.210589
2	 27.328967	 12.436723	 53.795748	 30.164553	 -8.545861	 -2.216715	 2.470598	 -0.179100	 0.074348	 -1.078969	 0.637451	 -0.205078	 0.173584	 0.868779	 -0.023753	 0.459383	 0.183375
1	 27.338967	 -13.299408	 -51.941918	 -20.359809	 7.870544	 -5.782968	 0.721107	 0.305003	 -0.670422	 -0.193702	 -0.191406	 0.556885	 0.348145	 0.869948	 -0.179342	 -0.409723	 -0.207735
2	 27.338967	 11.907169	 53.345562	 29.640119	 -8.463964	 -2.364909	 2.481349	 -0.114306	 0.076086	 -1.153099	 0.639404	 -0.196533	 0.175537	 0.871109	 -0.024599	 0.455328	 0.182320
1	 27.341967	 -13.559064	 -52.085657	 -19.862128	 7.814519	 -5.605463	 0.754860	 0.296612	 -0.667031	 -0.217654	 -0.186768	 0.552490	 0.354492	 0.869877	 -0.179663	 -0.411148	 -0.204921
2	 27.348967	 11.376734	 52.867274	 29.090280	 -8.384600	 -2.293872	 2.596881	 -0.076603	 0.078950	 -1.222224	 0.639160	 -0.190186	 0.175293	 0.873565	 -0.025338	 0.451062	 0.181069
1	 27.348967	 -13.824976	 -52.234797	 -19.357551	 7.949453	 -5.570998	 0.648810	 0.297765	 -0.673883	 -0.233041	 -0.191162	 0.552490	 0.352295	 0.869772	 -0.179999	 -0.412623	 -0.202087
2	 27.358967	 10.826179	 52.362430	 28.526420	 -8.452053	 -2.078940	 2.660056	 -0.089346	 0.088654	 -1.282086	 0.643066	 -0.179443	 0.175049	 0.876116	 -0.026172	 0.446562	 0.179774
1	 27.358967	 -14.086510	 -52.379658	 -18.852856	 8.028982	 -5.538850	 0.433582	 0.307570	 -0.669826	 -0.225691	 -0.187012	 0.559082	 0.352295	 0.869676	 -0.180283	 -0.414081	 -0.199244
2	 27.358967	 10.249621	 51.835603	 27.970083	 -8.412491	 -2.026917	 2.629924	 -0.166257	 0.091951	 -1.328500	 0.640625	 -0.175293	 0.177246	 0.878709	 -0.027247	 0.441846	 0.178608
1	 27.368967	 -14.355852	 -52.508914	 -18.351867	 7.994173	 -5.604926	 0.532971	 0.287838	 -0.658220	 -0.198934	 -0.189209	 0.559082	 0.348145	 0.869609	 -0.180615	 -0.415405	 -0.196461
2	 27.368967	 9.635497	 51.286521	 27.431149	 -8.383248	 -2.099180	 2.408098	 -0.273057	 0.096482	 -1.368562	 0.642578	 -0.166748	 0.174805	 0.881323	 -0.028692	 0.436893	 0.177684
1	 27.378967	 -14.623259	 -52.633924	 -17.881928	 8.006599	 -5.628251	 0.735950	 0.239329	 -0.616778	 -0.195852	 -0.186768	 0.556885	 0.352295	 0.869495	 -0.181031	 -0.416659	 -0.193912
2	 27.378967	 8.993341	 50.721850	 26.916033	 -8.329273	 -2.275762	 2.269182	 -0.383957	 0.098020	 -1.396517	 0.640137	 -0.164795	 0.174805	 0.883925	 -0.030477	 0.431763	 0.176998
1	 27.388967	 -14.880295	 -52.750086	 -17.455042	 8.042355	 -5.608767	 0.895124	 0.190515	 -0.559019	 -0.188195	 -0.184814	 0.559082	 0.348145	 0.869348	 -0.181508	 -0.417801	 -0.191656
2	 27.388967	 8.328596	 50.135005	 26.420487	 -8.391049	 -2.502499	 2.165721	 -0.463410	 0.095896	 -1.433200	 0.644287	 -0.156250	 0.174561	 0.886543	 -0.032531	 0.426417	 0.176501
1	 27.388967	 -15.111419	 -52.867973	 -17.059950	 7.956445	 -5.565807	 0.943517	 0.190285	 -0.517286	 -0.197014	 -0.184570	 0.556885	 0.356689	 0.869172	 -0.181897	 -0.418955	 -0.189553
2	 27.398967	 7.667827	 49.522444	 25.961509	 -8.448823	 -2.692406	 2.110969	 -0.531517	 0.063435	 -1.469396	 0.648193	 -0.149902	 0.172119	 0.889167	 -0.034705	 0.420860	 0.176226
1	 27.398967	 -15.330431	 -52.987770	 -16.666180	 7.923925	 -5.608706	 0.881032	 0.215234	 -0.512732	 -0.205532	 -0.193359	 0.556885	 0.352295	 0.868997	 -0.182191	 -0.420147	 -0.187424
2	 27.408967	 7.017421	 48.874930	 25.523480	 -8.458852	 -2.926730	 1.954418	 -0.548061	 0.032320	 -1.523684	 0.652344	 -0.143311	 0.174072	 0.891852	 -0.036873	 0.415032	 0.176038
1	 27.408967	 -15.545042	 -53.113804	 -16.239988	 7.902267	 -5.686416	 0.678297	 0.279770	 -0.551427	 -0.215152	 -0.187012	 0.556885	 0.350342	 0.868847	 -0.182328	 -0.421451	 -0.185041
2	 27.408967	 6.386162	 48.196526	 25.095127	 -8.402017	 -3.255458	 1.790504	 -0.534395	 0.009906	 -1.581577	 0.658691	 -0.139160	 0.178467	 0.894602	 -0.038934	 0.408979	 0.175808
1	 27.418967	 -15.754393	 -53.235462	 -15.778262	 7.975442	 -5.793101	 0.587781	 0.354603	 -0.591284	 -0.206137	 -0.187012	 0.559082	 0.345947	 0.868770	 -0.182281	 -0.422790	 -0.182374
2	 27.418967	 5.768272	 47.489593	 24.681716	 -8.280032	 -3.632477	 1.734356	 -0.533035	 -0.010527	 -1.627405	 0.649658	 -0.130615	 0.173828	 0.897395	 -0.040958	 0.402705	 0.175594
1	 27.428967	 -15.944836	 -53.354532	 -15.316494	 8.020751	 -5.788572	 0.589732	 0.393511	 -0.586849	 -0.201802	 -0.187012	 0.561279	 0.350342	 0.868722	 -0.182079	 -0.424144	 -0.179641
2	 27.428967	 5.176347	 46.763801	 24.296891	 -8.141424	 -3.749195	 1.722715	 -0.540960	 -0.042408	 -1.653062	 0.653564	 -0.120117	 0.171387	 0.900181	 -0.042911	 0.396297	 0.175447
1	 27.438967	 -16.094493	 -53.470489	 -14.902976	 8.083516	 -5.730686	 0.818445	 0.399022	 -0.524536	 -0.204707	 -0.182861	 0.563477	 0.343750	 0.868665	 -0.181736	 -0.425463	 -0.177127
2	 27.438967	 4.595964	 46.027328	 23.953095	 -8.099846	 -3.710423	 1.783363	 -0.587527	 -0.069503	 -1.653793	 0.659668	 -0.115723	 0.168945	 0.902906	 -0.044959	 0.389791	 0.175508
1	 27.438967	 -16.208883	 -53.595069	 -14.525669	 8.001070	 -5.689441	 0.840589	 0.409854	 -0.478515	 -0.226572	 -0.189209	 0.563477	 0.343750	 0.868565	 -0.181254	 -0.426847	 -0.174766
2	 27.448967	 4.015285	 45.278556	 23.653629	 -8.006750	 -3.493180	 1.909404	 -0.671374	 -0.098875	 -1.665554	 0.652832	 -0.103027	 0.168457	 0.905563	 -0.047197	 0.383152	 0.175847
1	 27.448967	 -16.317650	 -53.724155	 -14.144369	 8.067758	 -5.639537	 0.804691	 0.431236	 -0.482941	 -0.238610	 -0.187012	 0.561279	 0.350342	 0.868454	 -0.180709	 -0.428281	 -0.172360
2	 27.458967	 3.412895	 44.520873	 23.388932	 -7.833549	 -3.527934	 2.121125	 -0.776362	 -0.108104	 -1.671221	 0.655029	 -0.103027	 0.170898	 0.908146	 -0.049762	 0.376375	 0.176457
1	 27.458967	 -16.434387	 -53.859961	 -13.734489	 8.092849	 -5.548914	 0.657928	 0.462863	 -0.515627	 -0.249169	 -0.182861	 0.565674	 0.348145	 0.868337	 -0.180110	 -0.429799	 -0.169776
2	 27.458967	 2.796186	 43.754678	 23.143299	 -7.775787	 -3.839179	 2.196289	 -0.844670	 -0.107028	 -1.690106	 0.663086	 -0.090088	 0.175049	 0.910675	 -0.052541	 0.369480	 0.177185
1	 27.468967	 -16.573081	 -53.998687	 -13.295912	 8.151113	 -5.479436	 0.449456	 0.468474	 -0.548786	 -0.255390	 -0.185059	 0.563477	 0.339355	 0.868206	 -0.179560	 -0.431353	 -0.167064
2	 27.468967	 2.178184	 42.963690	 22.899860	 -7.694125	 -4.410738	 2.082404	 -0.845937	 -0.104769	 -1.738848	 0.658203	 -0.079590	 0.165771	 0.913232	 -0.055348	 0.362365	 0.177866
1	 27.478967	 -16.705923	 -54.137138	 -12.862440	 8.351703	 -5.501732	 0.252601	 0.472163	 -0.540315	 -0.255081	 -0.185059	 0.565674	 0.343750	 0.868068	 -0.178975	 -0.432906	 -0.164373
2	 27.478967	 1.604699	 42.134735	 22.649729	 -7.722731	 -5.073857	 1.998001	 -0.754205	 -0.130698	 -1.814912	 0.662354	 -0.073242	 0.169922	 0.915888	 -0.057769	 0.354998	 0.178292
1	 27.488967	 -16.796477	 -54.273478	 -12.469194	 8.426939	 -5.513811	 0.055114	 0.493934	 -0.488718	 -0.257821	 -0.185059	 0.567871	 0.339355	 0.867936	 -0.178209	 -0.434441	 -0.161832
2	 27.488967	 1.104358	 41.258513	 22.400205	 -7.665052	 -5.672041	 1.759790	 -0.597472	 -0.175980	 -1.896599	 0.666260	 -0.062500	 0.165283	 0.918673	 -0.059583	 0.347345	 0.178442
1	 27.488967	 -16.836479	 -54.409534	 -12.113652	 8.271772	 -5.677266	 -0.011571	 0.533853	 -0.439163	 -0.260349	 -0.184814	 0.561523	 0.333008	 0.867823	 -0.177195	 -0.435983	 -0.159387
2	 27.498967	 0.658675	 40.360443	 22.124648	 -7.486398	 -5.917320	 1.548853	 -0.449665	 -0.170709	 -1.949027	 0.667969	 -0.053955	 0.165039	 0.921537	 -0.060897	 0.339594	 0.178149
1	 27.498967	 -16.848264	 -54.547121	 -11.784938	 8.057695	 -5.711899	 0.035384	 0.549242	 -0.405934	 -0.268243	 -0.191650	 0.563477	 0.335205	 0.867701	 -0.176061	 -0.437532	 -0.157041
2	 27.508967	 0.270262	 39.454677	 21.825991	 -7.319536	 -5.636653	 1.540061	 -0.289603	 -0.153409	 -1.965875	 0.667480	 -0.041260	 0.164551	 0.924435	 -0.061723	 0.331860	 0.177425
1	 27.508967	 -16.851976	 -54.702965	 -11.508471	 7.996581	 -5.559666	 0.475806	 0.473987	 -0.345277	 -0.309199	 -0.187256	 0.567871	 0.335205	 0.867440	 -0.175062	 -0.439149	 -0.155076
2	 27.508967	 -0.074931	 38.561284	 21.524627	 -7.140842	 -5.307864	 1.801736	 -0.204456	 -0.143482	 -1.942583	 0.671631	 -0.032715	 0.164307	 0.927269	 -0.062265	 0.324272	 0.176474
1	 27.518967	 -16.873662	 -54.865994	 -11.263092	 8.094914	 -5.362690	 0.613732	 0.385650	 -0.311542	 -0.327799	 -0.187256	 0.565674	 0.335205	 0.867075	 -0.174313	 -0.440747	 -0.153422
2	 27.518967	 -0.407276	 37.668962	 21.235654	 -7.051759	 -5.161223	 1.940628	 -0.197816	 -0.143761	 -1.933181	 0.662354	 -0.020020	 0.161865	 0.930033	 -0.062791	 0.316686	 0.175518
1	 27.528967	 -16.908074	 -55.035844	 -11.010185	 8.196084	 -5.225441	 0.485581	 0.370149	 -0.319147	 -0.340086	 -0.196045	 0.567871	 0.328857	 0.866667	 -0.173625	 -0.442390	 -0.151768
2	 27.528967	 -0.757466	 36.779963	 20.952900	 -6.926223	 -5.015623	 2.328594	 -0.252723	 -0.125191	 -1.933482	 0.664307	 -0.011475	 0.161621	 0.932713	 -0.063531	 0.309077	 0.174592
1	 27.538967	 -16.975923	 -55.194317	 -10.717086	 8.230944	 -5.313560	 0.286332	 0.374441	 -0.365578	 -0.314256	 -0.191650	 0.563477	 0.330811	 0.866303	 -0.173025	 -0.443960	 -0.149934
2	 27.538967	 -1.160785	 35.887420	 20.670636	 -6.704911	 -4.819799	 2.584967	 -0.359177	 -0.081924	 -1.950153	 0.672607	 -0.007324	 0.161377	 0.935316	 -0.064750	 0.301339	 0.173744
