DevID	 CerebusTime	 Roll	 Pitch	 Yaw	 xAcc	 yAcc	 zAcc	 xGyro	 yGyro	 zGyro	 xMagn	 yMagn	 zMagn
2	 39.139600	 3.243578	 -3.574161	 -16.084557	 1.336686	 10.689619	 2.407269	 0.198176	 2.289066	 0.140925	 -0.656250	 -0.298340	 0.081543
1	 39.139600	 0.242800	 -0.026519	 0.557281	 8.951369	 -2.100982	 1.723943	 1.267185	 0.092900	 -0.143864	 -0.333496	 0.554199	 -0.022949
2	 39.139600	 2.971339	 -3.437103	 -15.033323	 1.315776	 11.073753	 2.402903	 -0.070007	 2.250619	 0.146624	 -0.656494	 -0.296387	 0.061035
1	 39.149600	 0.475239	 -0.055245	 1.141977	 8.851468	 -2.364006	 1.638654	 1.313928	 0.064235	 -0.121007	 -0.333252	 0.543213	 -0.027344
2	 39.149600	 2.582695	 -3.295715	 -14.014451	 1.277726	 10.679727	 2.255427	 -0.335505	 2.221887	 0.144766	 -0.656738	 -0.287842	 0.049316
1	 39.159600	 0.694058	 -0.098677	 1.746170	 8.924586	 -2.628026	 1.683379	 1.348113	 0.018080	 -0.118204	 -0.337891	 0.545654	 -0.038086
2	 39.159600	 2.115173	 -3.140502	 -13.025922	 1.363455	 9.652615	 2.030852	 -0.512480	 2.198826	 0.129922	 -0.656738	 -0.290039	 0.038086
1	 39.159600	 0.911339	 -0.159578	 2.366118	 9.274869	 -2.745938	 1.726268	 1.377833	 -0.010107	 -0.135396	 -0.333252	 0.536865	 -0.042236
2	 39.169600	 1.667755	 -2.978977	 -12.042246	 1.500362	 8.461742	 1.723895	 -0.484300	 2.175988	 0.125102	 -0.660889	 -0.296631	 0.026855
1	 39.169600	 1.148461	 -0.233727	 2.992696	 9.632839	 -2.745116	 1.820065	 1.406435	 0.005853	 -0.176339	 -0.335449	 0.541260	 -0.044434
2	 39.179600	 1.317610	 -2.797295	 -11.047851	 1.596786	 7.901318	 1.493400	 -0.278303	 2.183783	 0.100399	 -0.654785	 -0.285889	 0.010742
1	 39.179600	 1.410437	 -0.312694	 3.632107	 9.942863	 -2.626601	 1.942993	 1.447107	 0.038358	 -0.205130	 -0.333252	 0.539063	 -0.052979
2	 39.189600	 1.081980	 -2.609458	 -10.023863	 1.652277	 7.851113	 1.452093	 -0.039417	 2.204973	 0.100022	 -0.656738	 -0.294678	 -0.005127
1	 39.189600	 1.695980	 -0.394484	 4.283120	 9.999634	 -2.412695	 2.140749	 1.487051	 0.072546	 -0.230482	 -0.333008	 0.532715	 -0.059570
2	 39.189600	 0.927058	 -2.406281	 -8.975388	 1.504611	 8.258851	 1.967855	 0.135491	 2.238247	 0.083639	 -0.652588	 -0.290283	 -0.014404
1	 39.199600	 1.991192	 -0.476176	 4.942246	 9.883437	 -2.202989	 2.210671	 1.508869	 0.090226	 -0.233825	 -0.337646	 0.532715	 -0.070313
2	 39.199600	 0.821929	 -2.196975	 -7.917998	 1.172071	 8.719313	 2.456824	 0.230673	 2.240651	 0.074942	 -0.654785	 -0.292725	 -0.030273
1	 39.209600	 2.288332	 -0.554477	 5.609421	 9.565439	 -2.063797	 2.073973	 1.528551	 0.099995	 -0.223030	 -0.339600	 0.530518	 -0.065918
2	 39.209600	 0.724532	 -1.979663	 -6.882563	 0.911749	 9.091572	 2.776824	 0.233311	 2.202430	 0.053741	 -0.652832	 -0.290527	 -0.034912
1	 39.209600	 2.576546	 -0.638796	 6.289715	 9.189430	 -1.906258	 1.914249	 1.551354	 0.078366	 -0.210684	 -0.341797	 0.523926	 -0.083008
2	 39.219600	 0.605846	 -1.757595	 -5.881144	 0.818032	 9.385095	 2.806836	 0.163616	 2.143930	 0.033074	 -0.652832	 -0.290527	 -0.050781
1	 39.219600	 2.842103	 -0.733045	 6.982569	 8.965086	 -1.857107	 1.704753	 1.564971	 0.030233	 -0.191037	 -0.337402	 0.521973	 -0.089600
2	 39.229600	 0.447627	 -1.530138	 -4.917160	 0.865260	 9.524234	 2.631981	 0.062523	 2.087935	 0.014501	 -0.650879	 -0.284180	 -0.066895
1	 39.229600	 3.078626	 -0.835181	 7.676682	 9.019671	 -1.904712	 1.526390	 1.549550	 -0.021222	 -0.163259	 -0.341797	 0.521973	 -0.095947
2	 39.239600	 0.246173	 -1.295828	 -3.987271	 0.963152	 9.535172	 2.400824	 -0.052080	 2.033927	 -0.008183	 -0.648682	 -0.288574	 -0.075928
1	 39.239600	 3.293604	 -0.944135	 8.363500	 9.238101	 -2.028609	 1.435033	 1.526574	 -0.056147	 -0.149432	 -0.339355	 0.513184	 -0.100342
2	 39.239600	 0.000000	 -0.000000	 0.000000	 1.069419	 9.152425	 2.253058	 -0.144551	 1.988525	 -0.038300	 -0.646729	 -0.286621	 -0.084961
1	 39.249600	 3.498230	 -1.063140	 9.031886	 9.496606	 -2.030070	 1.453917	 1.484260	 -0.073566	 -0.157412	 -0.334961	 0.511230	 -0.106689
2	 39.249600	 -0.226692	 0.256134	 0.865353	 1.086599	 8.715392	 2.043453	 -0.142455	 1.939447	 -0.062769	 -0.642334	 -0.288818	 -0.098633
1	 39.259600	 3.703228	 -1.188793	 9.671509	 9.668063	 -1.920407	 1.502511	 1.430217	 -0.065916	 -0.180507	 -0.341553	 0.511230	 -0.115234
2	 39.259600	 -0.404420	 0.520365	 1.723438	 1.060486	 8.440455	 1.931989	 -0.048567	 1.914150	 -0.078851	 -0.640137	 -0.290771	 -0.107666
1	 39.259600	 3.915263	 -1.317299	 10.279994	 9.693661	 -1.763296	 1.589363	 1.371683	 -0.042131	 -0.204581	 -0.337158	 0.509033	 -0.124023
2	 39.269600	 -0.502778	 0.788435	 2.582622	 0.979481	 8.397024	 1.892599	 0.103956	 1.890094	 -0.089311	 -0.640137	 -0.292969	 -0.121338
1	 39.269600	 4.129286	 -1.445602	 10.855720	 9.630983	 -1.580190	 1.735098	 1.309981	 -0.022465	 -0.219903	 -0.347900	 0.506836	 -0.125977
2	 39.279600	 -0.532242	 1.060755	 3.448096	 0.873232	 8.509777	 2.301934	 0.243078	 1.880949	 -0.097836	 -0.635986	 -0.286621	 -0.125977
1	 39.279600	 4.340440	 -1.577786	 11.407264	 9.491539	 -1.441046	 1.757828	 1.259719	 -0.019048	 -0.231047	 -0.345703	 0.502441	 -0.132568
2	 39.279600	 -0.525125	 1.327653	 4.304156	 0.602173	 8.900981	 2.749868	 0.303439	 1.846815	 -0.095391	 -0.633545	 -0.295166	 -0.139404
1	 39.289600	 4.540659	 -1.708315	 11.944334	 9.278908	 -1.380072	 1.660775	 1.226765	 -0.025299	 -0.220261	 -0.343750	 0.506836	 -0.138916
2	 39.289600	 -0.513472	 1.591339	 5.128623	 0.463397	 9.383032	 2.974400	 0.297408	 1.781663	 -0.104521	 -0.629639	 -0.288818	 -0.146484
1	 39.299600	 4.727820	 -1.839876	 12.476857	 9.007953	 -1.302653	 1.539791	 1.210702	 -0.041557	 -0.206158	 -0.343506	 0.498291	 -0.143311
2	 39.299600	 -0.530708	 1.846470	 5.910053	 0.518067	 9.697087	 2.911405	 0.213171	 1.703040	 -0.107015	 -0.629395	 -0.293213	 -0.157715
1	 39.299600	 4.884973	 -1.976806	 13.008999	 8.843329	 -1.269597	 1.487030	 1.194567	 -0.092674	 -0.177595	 -0.347900	 0.500488	 -0.149658
2	 39.309600	 -0.580469	 2.097333	 6.655318	 0.560652	 9.688588	 2.668265	 0.130921	 1.641419	 -0.112085	 -0.625000	 -0.297607	 -0.159912
1	 39.309600	 5.013370	 -2.117890	 13.537111	 9.003269	 -1.375286	 1.462793	 1.170955	 -0.138710	 -0.150272	 -0.347656	 0.489502	 -0.147461
2	 39.319600	 -0.650182	 2.342530	 7.366131	 0.588543	 9.459139	 2.501638	 0.069740	 1.578738	 -0.115068	 -0.623047	 -0.297607	 -0.171387
1	 39.319600	 5.120999	 -2.258077	 14.048081	 9.338915	 -1.475996	 1.562273	 1.124924	 -0.162483	 -0.131332	 -0.349854	 0.489502	 -0.158203
2	 39.329600	 -0.719023	 2.587221	 8.055842	 0.591217	 9.310056	 2.325316	 0.062128	 1.535950	 -0.122670	 -0.612061	 -0.301758	 -0.180420
1	 39.329600	 5.218660	 -2.402658	 14.542380	 9.591108	 -1.421094	 1.555166	 1.087400	 -0.175617	 -0.133699	 -0.354248	 0.487549	 -0.164551
2	 39.339600	 -0.767949	 2.829259	 8.727582	 0.582779	 9.230970	 2.340941	 0.088976	 1.492665	 -0.126920	 -0.609863	 -0.303955	 -0.191650
1	 39.339600	 5.315357	 -2.551594	 15.025420	 9.748269	 -1.280959	 1.597368	 1.065490	 -0.177035	 -0.145166	 -0.349609	 0.485352	 -0.162598
2	 39.339600	 -0.795935	 3.067270	 9.386185	 0.534644	 9.236171	 2.431718	 0.125647	 1.456530	 -0.126293	 -0.610352	 -0.295410	 -0.198730
1	 39.349600	 5.411876	 -2.702558	 15.500002	 9.682635	 -1.149633	 1.558689	 1.049939	 -0.174076	 -0.152067	 -0.351807	 0.483154	 -0.173340
2	 39.349600	 -0.802117	 3.297326	 10.030219	 0.368937	 9.327505	 2.698894	 0.158046	 1.415652	 -0.119642	 -0.601318	 -0.306152	 -0.203125
1	 39.349600	 5.506632	 -2.852942	 15.961275	 9.542387	 -1.022880	 1.554886	 1.022511	 -0.170019	 -0.155423	 -0.356445	 0.485352	 -0.168945
2	 39.359600	 -0.811724	 3.517809	 10.648933	 0.173721	 9.460927	 3.059992	 0.142046	 1.361629	 -0.112557	 -0.603760	 -0.299805	 -0.212158
1	 39.359600	 5.590054	 -3.006949	 16.402639	 9.282235	 -0.983029	 1.485687	 0.977475	 -0.184095	 -0.156695	 -0.356201	 0.478760	 -0.175293
2	 39.369600	 -0.832484	 3.724201	 11.229589	 0.028335	 9.637747	 3.266310	 0.101744	 1.283067	 -0.102639	 -0.603516	 -0.306152	 -0.221191
1	 39.369600	 5.653378	 -3.173376	 16.824010	 9.004415	 -0.953998	 1.377963	 0.927828	 -0.225114	 -0.162232	 -0.356201	 0.480957	 -0.184082
2	 39.379600	 -0.877031	 3.918390	 11.759767	 0.012405	 9.757279	 3.270338	 0.038948	 1.183779	 -0.101568	 -0.599609	 -0.297852	 -0.223633
1	 39.379600	 5.684610	 -3.356080	 17.227448	 8.821103	 -0.927703	 1.362216	 0.876750	 -0.289951	 -0.158475	 -0.353760	 0.470215	 -0.184082
2	 39.389600	 -0.951268	 4.095756	 12.243447	 0.086474	 9.866732	 3.238020	 -0.039546	 1.093402	 -0.088190	 -0.592529	 -0.308350	 -0.228027
1	 39.389600	 5.682933	 -3.557142	 17.613988	 8.980497	 -0.940233	 1.371902	 0.826690	 -0.360635	 -0.157505	 -0.358154	 0.472412	 -0.181885
2	 39.389600	 -1.043832	 4.260834	 12.683561	 0.240001	 9.679895	 3.140395	 -0.087798	 1.005905	 -0.083300	 -0.592773	 -0.306396	 -0.232666
1	 39.399600	 5.657927	 -3.770971	 17.982113	 9.322822	 -0.980476	 1.411659	 0.778950	 -0.407220	 -0.159723	 -0.360352	 0.470215	 -0.186035
2	 39.399600	 -1.132907	 4.415750	 13.089343	 0.378856	 9.407891	 2.980672	 -0.093501	 0.931370	 -0.079496	 -0.590576	 -0.308350	 -0.243896
1	 39.399600	 5.622790	 -3.984047	 18.329779	 9.635684	 -0.944218	 1.394138	 0.731083	 -0.416196	 -0.157508	 -0.362305	 0.463623	 -0.188232
2	 39.409600	 -1.189905	 4.568945	 13.467037	 0.528240	 9.130431	 2.878556	 -0.033354	 0.861443	 -0.093406	 -0.584229	 -0.304199	 -0.246338
1	 39.409600	 5.588190	 -4.186314	 18.654606	 9.897157	 -0.929127	 1.454251	 0.683718	 -0.393227	 -0.152330	 -0.364502	 0.463623	 -0.192627
2	 39.419600	 -1.182639	 4.719696	 13.830721	 0.522558	 8.842909	 2.637657	 0.091451	 0.808610	 -0.101247	 -0.583984	 -0.310547	 -0.243896
1	 39.419600	 5.553318	 -4.375982	 18.954609	 10.050414	 -0.793845	 1.583322	 0.630286	 -0.370630	 -0.144271	 -0.364502	 0.461426	 -0.194580
2	 39.429600	 -1.093565	 4.867539	 14.192368	 0.556132	 8.728116	 2.520483	 0.259800	 0.772145	 -0.104980	 -0.582031	 -0.308350	 -0.246338
1	 39.429600	 5.516457	 -4.552194	 19.224165	 10.001398	 -0.746673	 1.721932	 0.565224	 -0.347121	 -0.134282	 -0.364502	 0.465820	 -0.192627
2	 39.439600	 -0.922611	 5.014889	 14.561353	 0.504375	 8.686252	 2.466508	 0.425447	 0.757103	 -0.108846	 -0.583984	 -0.314941	 -0.250732
1	 39.439600	 5.476317	 -4.716841	 19.466238	 9.945302	 -0.571324	 1.899654	 0.504566	 -0.330834	 -0.124707	 -0.366699	 0.459229	 -0.190430
2	 39.439600	 -0.695429	 5.162643	 14.940992	 0.454136	 8.901436	 2.487614	 0.543548	 0.756663	 -0.112575	 -0.577637	 -0.312744	 -0.252930
1	 39.449600	 5.441114	 -4.873221	 19.676426	 9.723156	 -0.503661	 1.980026	 0.441585	 -0.303380	 -0.131438	 -0.368652	 0.454834	 -0.194580
2	 39.449600	 -0.440629	 5.313595	 15.321717	 0.377449	 9.320811	 2.581060	 0.596026	 0.750735	 -0.124012	 -0.579102	 -0.327637	 -0.254883
1	 39.449600	 5.409651	 -5.016856	 19.858060	 9.601418	 -0.428360	 2.031731	 0.382554	 -0.274690	 -0.128296	 -0.366455	 0.457031	 -0.188232
2	 39.459600	 -0.212432	 5.461398	 15.695656	 0.264012	 9.633073	 3.104470	 0.539964	 0.744342	 -0.122695	 -0.572998	 -0.319092	 -0.255127
1	 39.459600	 5.375280	 -5.156718	 20.012105	 9.454179	 -0.481804	 1.943690	 0.324327	 -0.267081	 -0.130310	 -0.366699	 0.461426	 -0.192627
2	 39.469600	 -0.030545	 5.611251	 16.048706	 0.118341	 9.856853	 3.181533	 0.436300	 0.720999	 -0.135315	 -0.568359	 -0.329834	 -0.261719
1	 39.469600	 5.331143	 -5.296354	 20.150375	 9.260357	 -0.554213	 1.813405	 0.285617	 -0.279431	 -0.125463	 -0.375244	 0.454834	 -0.194580
2	 39.479600	 0.084506	 5.759151	 16.370175	 0.182161	 9.916069	 3.210057	 0.293253	 0.679983	 -0.143737	 -0.572754	 -0.323486	 -0.270996
1	 39.479600	 5.281973	 -5.445263	 20.286094	 9.009998	 -0.712877	 1.618596	 0.279580	 -0.297770	 -0.135720	 -0.366211	 0.450439	 -0.192383
2	 39.489600	 0.119815	 5.898117	 16.654578	 0.283934	 9.988032	 3.222311	 0.118892	 0.630315	 -0.136862	 -0.570557	 -0.327637	 -0.270752
1	 39.489600	 5.222496	 -5.606004	 20.435955	 8.989891	 -0.929967	 1.538437	 0.303888	 -0.332929	 -0.137944	 -0.368652	 0.452637	 -0.196777
2	 39.489600	 0.083147	 6.029530	 16.903663	 0.359667	 9.945140	 3.152748	 -0.034615	 0.581671	 -0.133108	 -0.559814	 -0.325439	 -0.270996
1	 39.499600	 5.155512	 -5.781246	 20.598821	 9.228259	 -1.146344	 1.537613	 0.329050	 -0.365041	 -0.147856	 -0.375000	 0.448242	 -0.194580
2	 39.499600	 0.000949	 6.160763	 17.117497	 0.391611	 9.722976	 3.140192	 -0.137119	 0.527833	 -0.144744	 -0.559570	 -0.331787	 -0.272949
1	 39.499600	 5.085930	 -5.967006	 20.766504	 9.508270	 -1.212997	 1.487760	 0.338542	 -0.384086	 -0.161400	 -0.377441	 0.454834	 -0.194580
2	 39.508600	 -0.095381	 6.292438	 17.302883	 0.440519	 9.395247	 3.123273	 -0.169810	 0.475489	 -0.158670	 -0.557617	 -0.329834	 -0.275391
1	 39.508600	 5.020971	 -6.156912	 20.935792	 9.693751	 -1.190499	 1.483550	 0.345713	 -0.380833	 -0.173945	 -0.373047	 0.454834	 -0.192383
2	 39.518600	 -0.172376	 6.420357	 17.468246	 0.470449	 9.004514	 3.218617	 -0.135625	 0.426731	 -0.161313	 -0.557373	 -0.336182	 -0.275146
1	 39.518600	 4.959383	 -6.346001	 21.102790	 9.770017	 -1.119151	 1.498375	 0.342144	 -0.374103	 -0.179031	 -0.385742	 0.441895	 -0.198975
2	 39.528600	 -0.209886	 6.545577	 17.620175	 0.454866	 8.861789	 3.332305	 -0.055319	 0.383017	 -0.166859	 -0.557617	 -0.329834	 -0.284424
1	 39.528600	 4.899580	 -6.528403	 21.267638	 9.637269	 -1.008745	 1.567328	 0.338061	 -0.360484	 -0.171870	 -0.387939	 0.441650	 -0.190186
2	 39.538600	 -0.199809	 6.663253	 17.750211	 0.499461	 8.919274	 3.455157	 0.037325	 0.317655	 -0.166037	 -0.557373	 -0.336182	 -0.279785
1	 39.538600	 4.839150	 -6.706129	 21.424711	 9.491462	 -0.865321	 1.657733	 0.320161	 -0.354204	 -0.167627	 -0.388184	 0.443848	 -0.196777
2	 39.548967	 -0.154197	 6.771476	 17.853155	 0.518063	 9.108999	 3.731161	 0.107592	 0.244115	 -0.164958	 -0.553223	 -0.329834	 -0.286865
1	 39.548967	 4.766452	 -6.879287	 21.566838	 9.441890	 -0.737702	 1.623693	 0.281693	 -0.363637	 -0.151251	 -0.379395	 0.446289	 -0.198975
2	 39.548967	 -0.083933	 6.871892	 17.923490	 0.483541	 9.270127	 3.883224	 0.152252	 0.165092	 -0.167224	 -0.551025	 -0.336182	 -0.286621
1	 39.558600	 4.680191	 -7.040706	 21.681970	 9.561560	 -0.674394	 1.588579	 0.215190	 -0.365687	 -0.126254	 -0.387939	 0.439453	 -0.192383
2	 39.558600	 -0.000274	 6.964342	 17.959111	 0.448126	 9.384943	 3.821951	 0.176086	 0.085058	 -0.170905	 -0.550781	 -0.338135	 -0.277344
1	 39.558600	 4.583443	 -7.186461	 21.756570	 9.692576	 -0.595829	 1.614362	 0.123109	 -0.353774	 -0.102330	 -0.385742	 0.439697	 -0.198975
2	 39.568600	 0.085187	 7.053309	 17.962907	 0.540711	 9.577741	 3.674578	 0.174601	 0.018198	 -0.179104	 -0.552979	 -0.336182	 -0.277588
1	 39.568600	 4.484872	 -7.309862	 21.785500	 9.869624	 -0.502525	 1.557035	 0.023381	 -0.320490	 -0.079824	 -0.387939	 0.437500	 -0.192383
2	 39.578600	 0.160831	 7.140047	 17.939726	 0.637779	 9.644473	 3.458124	 0.151790	 -0.034662	 -0.188148	 -0.550781	 -0.338379	 -0.284180
1	 39.578600	 4.391481	 -7.408173	 21.767520	 10.076459	 -0.579600	 1.544914	 -0.073930	 -0.270596	 -0.060635	 -0.385742	 0.441650	 -0.190186
2	 39.588600	 0.221311	 7.223276	 17.896055	 0.710826	 9.714992	 3.332696	 0.117469	 -0.072270	 -0.188839	 -0.556885	 -0.346680	 -0.279541
1	 39.588600	 4.309072	 -7.477986	 21.717324	 10.099675	 -0.636888	 1.635076	 -0.139001	 -0.211393	 -0.038298	 -0.385986	 0.448242	 -0.190186
2	 39.598600	 0.266845	 7.303969	 17.831869	 0.733052	 9.801308	 3.300337	 0.084925	 -0.110135	 -0.193297	 -0.548584	 -0.342529	 -0.275146
1	 39.598600	 4.234399	 -7.522697	 21.630056	 10.084937	 -0.772178	 1.703082	 -0.214238	 -0.159166	 -0.018222	 -0.387939	 0.439453	 -0.190186
2	 39.598600	 0.302362	 7.381428	 17.753167	 0.742295	 9.864896	 3.209644	 0.062319	 -0.137238	 -0.191907	 -0.552734	 -0.346924	 -0.283936
1	 39.608600	 4.163017	 -7.553289	 21.516731	 9.922511	 -0.814019	 1.775347	 -0.268813	 -0.131973	 -0.007601	 -0.392578	 0.446045	 -0.183838
2	 39.608600	 0.340279	 7.450197	 17.665514	 0.701852	 9.886507	 3.117500	 0.066878	 -0.161139	 -0.179722	 -0.552734	 -0.340332	 -0.272949
1	 39.608600	 4.092735	 -7.576925	 21.384251	 9.838519	 -0.860544	 1.778731	 -0.308259	 -0.116924	 -0.003033	 -0.385742	 0.443848	 -0.183838
2	 39.618600	 0.386264	 7.508675	 17.575197	 0.676444	 9.930230	 3.084606	 0.083183	 -0.174675	 -0.159921	 -0.552490	 -0.351074	 -0.283936
1	 39.618600	 4.023840	 -7.597503	 21.246066	 9.787364	 -0.929024	 1.795998	 -0.320267	 -0.110508	 -0.001546	 -0.383789	 0.448242	 -0.190186
2	 39.628600	 0.444421	 7.558891	 17.487184	 0.637195	 9.956635	 2.931417	 0.108896	 -0.178800	 -0.143749	 -0.554688	 -0.346680	 -0.272705
1	 39.628600	 3.957455	 -7.616962	 21.109452	 9.786559	 -0.956306	 1.819364	 -0.315259	 -0.104334	 -0.001644	 -0.396973	 0.446045	 -0.186035
2	 39.638600	 0.512675	 7.595686	 17.398879	 0.690268	 10.035565	 2.836241	 0.129703	 -0.189754	 -0.116483	 -0.554443	 -0.353027	 -0.277100
1	 39.638600	 3.895725	 -7.633823	 20.987660	 9.813499	 -0.976886	 1.849647	 -0.282823	 -0.096794	 0.001512	 -0.394775	 0.448242	 -0.181641
2	 39.648600	 0.591565	 7.622001	 17.319705	 0.694732	 10.072898	 2.737403	 0.152823	 -0.180459	 -0.092325	 -0.548340	 -0.344727	 -0.274902
1	 39.648600	 3.835360	 -7.648618	 20.891844	 9.825350	 -1.037449	 1.853054	 -0.228241	 -0.095513	 0.011800	 -0.394775	 0.446045	 -0.183838
2	 39.648600	 0.678009	 7.640546	 17.245503	 0.754136	 10.087014	 2.633230	 0.168980	 -0.176980	 -0.073832	 -0.547852	 -0.357422	 -0.270020
1	 39.658600	 3.780004	 -7.660687	 20.821436	 9.902614	 -1.066824	 1.807353	 -0.173688	 -0.089119	 0.017814	 -0.392334	 0.443848	 -0.181641
2	 39.658600	 0.756978	 7.654396	 17.180618	 0.747919	 10.099486	 2.501775	 0.154655	 -0.157614	 -0.059672	 -0.550293	 -0.348877	 -0.270264
1	 39.658600	 3.723042	 -7.669303	 20.777748	 9.924030	 -1.059378	 1.832758	 -0.119516	 -0.091055	 0.033966	 -0.392334	 0.443848	 -0.179443
2	 39.668600	 0.819057	 7.665423	 17.125632	 0.714120	 10.124790	 2.345114	 0.120955	 -0.132291	 -0.046709	 -0.552490	 -0.351074	 -0.274902
1	 39.668600	 3.672773	 -7.673984	 20.756129	 10.041556	 -1.065364	 1.856566	 -0.070929	 -0.079864	 0.038740	 -0.392578	 0.448242	 -0.175293
2	 39.678600	 0.864760	 7.674478	 17.084244	 0.751449	 10.083215	 2.242801	 0.088724	 -0.099728	 -0.035443	 -0.552734	 -0.344727	 -0.272705
1	 39.678600	 3.627896	 -7.672537	 20.747253	 10.039380	 -1.018744	 1.809060	 -0.041734	 -0.064833	 0.046337	 -0.392578	 0.448242	 -0.177490
2	 39.688600	 0.889855	 7.682370	 17.057222	 0.696764	 10.048824	 2.147975	 0.047906	 -0.063515	 -0.023850	 -0.558594	 -0.355225	 -0.272461
1	 39.688600	 3.591317	 -7.669026	 20.748505	 9.943877	 -0.959549	 1.889801	 -0.016561	 -0.051418	 0.042422	 -0.390381	 0.450439	 -0.177490
2	 39.698600	 0.894421	 7.688580	 17.044518	 0.698301	 9.986213	 2.111503	 0.007089	 -0.027302	 -0.012264	 -0.554688	 -0.351074	 -0.272461
1	 39.698600	 3.558822	 -7.673723	 20.762551	 9.810007	 -0.899552	 1.868550	 0.013745	 -0.057188	 0.028054	 -0.387939	 0.443848	 -0.177490
2	 39.698600	 0.887857	 7.695214	 17.049934	 0.645201	 9.948272	 2.052409	 -0.013966	 0.014226	 -0.002925	 -0.556641	 -0.351074	 -0.272461
1	 39.708600	 3.529665	 -7.682719	 20.794186	 9.767671	 -0.947477	 1.830156	 0.052190	 -0.061261	 0.021945	 -0.394775	 0.450195	 -0.173096
2	 39.708600	 0.865911	 7.702683	 17.069233	 0.651533	 9.876368	 2.137871	 -0.044138	 0.048406	 0.002694	 -0.552490	 -0.348877	 -0.270264
1	 39.708600	 3.510437	 -7.697316	 20.842018	 9.765143	 -0.946542	 1.701748	 0.092646	 -0.054990	 0.005682	 -0.392578	 0.452393	 -0.175293
2	 39.718600	 0.829058	 7.713776	 17.104357	 0.593202	 9.739157	 2.165073	 -0.073264	 0.088093	 0.004722	 -0.552246	 -0.355225	 -0.270264
1	 39.718600	 3.501996	 -7.713621	 20.908529	 9.813742	 -0.976722	 1.655673	 0.137518	 -0.043950	 -0.004968	 -0.394775	 0.452393	 -0.179443
2	 39.728600	 0.789046	 7.728023	 17.147138	 0.560039	 9.533088	 2.070146	 -0.078936	 0.106212	 0.001713	 -0.550293	 -0.353027	 -0.272461
1	 39.728600	 3.500681	 -7.727852	 20.987725	 9.801277	 -0.991154	 1.591918	 0.168085	 -0.031568	 -0.006316	 -0.387939	 0.443848	 -0.175293
2	 39.738600	 0.757920	 7.742954	 17.201173	 0.588563	 9.455014	 2.069533	 -0.059660	 0.126409	 0.005609	 -0.554199	 -0.357422	 -0.267822
1	 39.738600	 3.507457	 -7.740166	 21.076172	 9.760771	 -1.011802	 1.523314	 0.191454	 -0.018363	 -0.010498	 -0.399170	 0.447998	 -0.173096
2	 39.748600	 0.736510	 7.759871	 17.267322	 0.527035	 9.322196	 2.037273	 -0.038288	 0.148161	 0.005777	 -0.552490	 -0.351074	 -0.277100
1	 39.748600	 3.518589	 -7.751993	 21.166650	 9.720586	 -0.981640	 1.538777	 0.198555	 -0.010537	 -0.014217	 -0.388184	 0.450439	 -0.179443
2	 39.748600	 0.721825	 7.778661	 17.341801	 0.535532	 9.350575	 2.012706	 -0.023792	 0.163855	 0.005943	 -0.552490	 -0.351074	 -0.277100
1	 39.758600	 3.532699	 -7.762833	 21.252769	 9.745667	 -0.920459	 1.504581	 0.190870	 -0.004235	 -0.017689	 -0.396973	 0.448242	 -0.179443
2	 39.758600	 0.711934	 7.804127	 17.424026	 0.517547	 9.388692	 2.018212	 -0.013074	 0.180698	 -0.004973	 -0.552490	 -0.348877	 -0.274902
1	 39.758600	 3.547313	 -7.773396	 21.334047	 9.757642	 -0.876684	 1.408695	 0.181460	 -0.001629	 -0.019111	 -0.392334	 0.443848	 -0.181641
2	 39.768600	 0.698137	 7.834925	 17.513492	 0.511194	 9.451553	 2.054418	 -0.020595	 0.199323	 -0.011634	 -0.550049	 -0.355225	 -0.277100
1	 39.768600	 3.568329	 -7.787211	 21.417510	 9.773052	 -0.832341	 1.437238	 0.189904	 0.003510	 -0.031722	 -0.392334	 0.441650	 -0.181641
2	 39.778600	 0.682841	 7.867849	 17.609729	 0.463808	 9.503405	 2.032730	 -0.023020	 0.214838	 -0.012897	 -0.545898	 -0.355225	 -0.283936
1	 39.778600	 3.591280	 -7.800996	 21.501103	 9.691825	 -0.824936	 1.385974	 0.191644	 0.007216	 -0.033798	 -0.394775	 0.448242	 -0.179443
2	 39.788600	 0.661278	 7.907176	 17.708635	 0.435256	 9.449347	 2.032642	 -0.036043	 0.225380	 -0.023441	 -0.556641	 -0.355225	 -0.281494
1	 39.788600	 3.617293	 -7.819033	 21.584383	 9.588007	 -0.851905	 1.335624	 0.193077	 0.006191	 -0.044722	 -0.390137	 0.439453	 -0.186035
2	 39.798600	 0.630812	 7.944485	 17.807092	 0.433231	 9.383425	 2.032114	 -0.054308	 0.227153	 -0.019203	 -0.546143	 -0.346680	 -0.281738
1	 39.798600	 3.643135	 -7.840497	 21.672329	 9.482126	 -0.900895	 1.319930	 0.203401	 0.001286	 -0.048560	 -0.392334	 0.441650	 -0.183838
2	 39.798600	 0.590484	 7.984309	 17.902495	 0.416010	 9.355589	 2.036286	 -0.075236	 0.226054	 -0.024381	 -0.550293	 -0.353271	 -0.281494
1	 39.808600	 3.663413	 -7.869570	 21.765563	 9.469586	 -0.912524	 1.259138	 0.211664	 -0.018806	 -0.052821	 -0.392090	 0.437256	 -0.183838
