DevID	 CerebusTime	 Roll	 Pitch	 Yaw	 xAcc	 yAcc	 zAcc	 xGyro	 yGyro	 zGyro	 xMagn	 yMagn	 zMagn
1	 53213.780000	 0.001821	 0.001779	 -0.008854	 -0.092022	 -0.283127	 9.789617	 0.003664	 0.000008	 -0.003660	 0.066895	 0.475098	 -0.290527
1	 53213.790000	 0.001126	 0.001627	 -0.009393	 -0.121370	 -0.282646	 9.848185	 0.001834	 -0.000020	 -0.005492	 0.060303	 0.475098	 -0.294678
1	 53213.800000	 0.000435	 0.001521	 -0.008498	 -0.121836	 -0.253596	 9.818509	 0.001833	 -0.000008	 -0.003661	 0.062500	 0.475098	 -0.290527
1	 53213.800000	 0.001497	 0.001415	 -0.008184	 -0.092058	 -0.281691	 9.848225	 0.005495	 0.000024	 -0.003660	 0.067139	 0.472900	 -0.292480
1	 53213.810000	 0.000817	 0.002173	 -0.007918	 -0.121384	 -0.282295	 9.818912	 0.001817	 0.001823	 -0.003673	 0.062500	 0.475098	 -0.288330
1	 53213.819600	 0.000976	 0.001969	 -0.010215	 -0.121888	 -0.253563	 9.759940	 0.003667	 -0.000028	 -0.009154	 0.064941	 0.475098	 -0.286133
1	 53213.829600	 0.001152	 0.001867	 -0.008331	 -0.121392	 -0.282172	 9.789632	 0.003664	 0.000008	 -0.003660	 0.066895	 0.475098	 -0.288330
1	 53213.840000	 0.000474	 0.000873	 -0.007967	 -0.121308	 -0.281951	 9.789639	 0.001849	 -0.001839	 -0.003649	 0.062744	 0.472900	 -0.294678
1	 53213.849600	 -0.000000	 0.000000	 -0.000000	 -0.121290	 -0.281025	 9.848233	 0.001834	 -0.000020	 -0.005492	 0.066895	 0.475098	 -0.290527
1	 53213.849600	 0.000178	 -0.000144	 -0.000549	 -0.121727	 -0.252297	 9.789259	 0.003665	 -0.000004	 -0.005492	 0.062500	 0.479492	 -0.292480
1	 53213.859600	 -0.001402	 0.001539	 0.003373	 -0.121382	 -0.281051	 9.818947	 -0.000031	 0.003650	 -0.001856	 0.060547	 0.472900	 -0.288330
1	 53213.870000	 -0.001252	 0.002208	 0.001046	 -0.121593	 -0.280908	 9.818949	 0.003651	 0.001802	 -0.009166	 0.060547	 0.475098	 -0.286133
1	 53213.880000	 0.001542	 0.001241	 0.001555	 -0.092810	 -0.250577	 9.818598	 0.009174	 -0.001774	 -0.003645	 0.062744	 0.472900	 -0.288330
1	 53213.890000	 -0.000025	 0.002890	 0.002713	 -0.150906	 -0.280938	 9.789651	 -0.000032	 0.003650	 -0.001856	 0.064697	 0.475098	 -0.294678
1	 53213.899600	 0.000155	 0.003627	 0.001938	 -0.092572	 -0.279349	 9.819004	 0.003649	 0.001827	 -0.005504	 0.062500	 0.475098	 -0.290527
1	 53213.899600	 0.000335	 0.004387	 0.002232	 -0.092675	 -0.279450	 9.789717	 0.003648	 0.001839	 -0.003673	 0.060547	 0.472900	 -0.288330
1	 53213.910000	 0.000510	 0.003365	 0.001623	 -0.122557	 -0.249600	 9.847887	 0.003682	 -0.001835	 -0.005479	 0.062500	 0.475098	 -0.292480
1	 53213.919600	 0.000698	 0.003252	 0.001948	 -0.121872	 -0.279387	 9.789706	 0.003664	 0.000008	 -0.003660	 0.064941	 0.472900	 -0.294678
1	 53213.929600	 -0.000000	 0.000000	 0.000000	 -0.121861	 -0.279093	 9.789714	 0.003665	 -0.000004	 -0.005491	 0.060547	 0.470703	 -0.290527
1	 53213.939600	 -0.002434	 -0.000137	 0.000355	 -0.092593	 -0.278093	 9.819039	 -0.001829	 -0.000042	 -0.003663	 0.064697	 0.475098	 -0.292480
1	 53213.949600	 -0.002243	 -0.000292	 -0.001459	 -0.122368	 -0.249663	 9.789319	 0.003665	 -0.000004	 -0.005491	 0.062744	 0.472900	 -0.288330
1	 53213.949600	 -0.002081	 0.001312	 -0.002069	 -0.092717	 -0.277727	 9.819049	 0.003632	 0.003658	 -0.005516	 0.066895	 0.477295	 -0.292725
1	 53213.960000	 -0.001011	 0.001215	 -0.000720	 -0.122683	 -0.248602	 9.818626	 0.005495	 0.000025	 -0.003659	 0.062500	 0.475098	 -0.288330
1	 53213.969600	 -0.000823	 0.001102	 -0.000396	 -0.122105	 -0.277923	 9.789744	 0.003664	 0.000008	 -0.003660	 0.064941	 0.468506	 -0.288330
1	 53213.980000	 -0.000609	 0.000972	 -0.001554	 -0.122633	 -0.248338	 9.789349	 0.003664	 0.000008	 -0.003660	 0.060547	 0.470703	 -0.288330
1	 53213.990000	 -0.001305	 0.000820	 -0.002093	 -0.093368	 -0.247178	 9.818679	 0.001835	 -0.000021	 -0.005492	 0.069092	 0.477295	 -0.290527
1	 53214.000000	 -0.001103	 0.001580	 -0.001486	 -0.122187	 -0.276785	 9.819059	 0.003648	 0.001839	 -0.003673	 0.062744	 0.472900	 -0.286133
1	 53214.000000	 -0.000933	 0.002310	 -0.002066	 -0.122288	 -0.276896	 9.789771	 0.003649	 0.001827	 -0.005504	 0.062500	 0.475098	 -0.294678
1	 53214.010000	 0.000000	 0.000000	 0.000000	 -0.151420	 -0.277216	 9.789749	 0.001884	 -0.005501	 -0.003623	 0.062744	 0.470703	 -0.290527
1	 53214.019600	 0.000198	 -0.000083	 0.001198	 -0.121935	 -0.276045	 9.819083	 0.003663	 0.000021	 -0.001829	 0.062744	 0.470703	 -0.292480
1	 53214.030000	 -0.000472	 0.001490	 -0.002415	 -0.122076	 -0.275825	 9.819087	 0.001801	 0.003641	 -0.005518	 0.058350	 0.472900	 -0.294678
1	 53214.040000	 -0.000275	 0.000503	 -0.002060	 -0.122103	 -0.276013	 9.789798	 0.003681	 -0.001822	 -0.003648	 0.066895	 0.475098	 -0.288330
1	 53214.049600	 -0.000967	 0.001225	 -0.002923	 -0.121585	 -0.304674	 9.819508	 0.001818	 0.001810	 -0.005505	 0.062744	 0.472900	 -0.296875
1	 53214.049600	 -0.000787	 0.001986	 -0.002629	 -0.122230	 -0.275575	 9.789809	 0.003647	 0.001839	 -0.003673	 0.064697	 0.477295	 -0.292480
1	 53214.059600	 -0.001447	 0.001002	 -0.002111	 -0.122222	 -0.275355	 9.789815	 0.001850	 -0.001839	 -0.003648	 0.062744	 0.468506	 -0.292480
1	 53214.070000	 -0.000384	 0.000897	 -0.001796	 -0.122686	 -0.245770	 9.789413	 0.005495	 0.000026	 -0.003659	 0.060303	 0.475098	 -0.301270
1	 53214.079600	 -0.000163	 0.000737	 -0.005423	 -0.122130	 -0.274690	 9.789835	 0.003666	 -0.000004	 -0.005491	 0.062744	 0.472900	 -0.292480
1	 53214.089600	 -0.000857	 0.001489	 -0.005119	 -0.121682	 -0.303347	 9.819548	 0.001816	 0.001822	 -0.003674	 0.060303	 0.477295	 -0.292480
1	 53214.100000	 0.000000	 -0.000000	 -0.000000	 -0.122146	 -0.273763	 9.819144	 0.005531	 -0.003649	 -0.005465	 0.058105	 0.477295	 -0.290527
1	 53214.100000	 0.001054	 0.000769	 0.000283	 -0.092771	 -0.272765	 9.819187	 0.005478	 0.001857	 -0.003672	 0.071289	 0.477295	 -0.294678
1	 53214.109600	 0.001241	 0.000683	 0.002903	 -0.122130	 -0.272946	 9.819167	 0.003664	 0.000009	 -0.003660	 0.062500	 0.475098	 -0.292480
1	 53214.120000	 0.000547	 0.001435	 0.003207	 -0.092905	 -0.272172	 9.819202	 0.001816	 0.001822	 -0.003674	 0.060303	 0.479492	 -0.286133
1	 53214.130000	 0.000695	 0.001307	 0.005180	 -0.092931	 -0.272369	 9.789914	 0.003666	 -0.000004	 -0.005491	 0.062744	 0.475098	 -0.286133
1	 53214.140000	 0.001758	 0.001202	 0.005494	 -0.122290	 -0.271718	 9.848482	 0.005495	 0.000026	 -0.003659	 0.060303	 0.475098	 -0.290527
1	 53214.149600	 0.001046	 0.000145	 0.005106	 -0.092872	 -0.271284	 9.819227	 0.001853	 -0.001866	 -0.007310	 0.067139	 0.472900	 -0.290527
1	 53214.149600	 0.001245	 0.000062	 0.006304	 -0.122040	 -0.272040	 9.789910	 0.003663	 0.000022	 -0.001829	 0.058105	 0.477295	 -0.288330
1	 53214.160000	 0.000537	 0.000784	 0.006663	 -0.151436	 -0.271959	 9.819179	 0.001817	 0.001809	 -0.005505	 0.062500	 0.475098	 -0.288330
1	 53214.170000	 0.000725	 0.000671	 0.006987	 -0.092357	 -0.299908	 9.819667	 0.003664	 0.000009	 -0.003660	 0.058350	 0.472900	 -0.290527
1	 53214.179600	 -0.000000	 0.000000	 -0.000000	 -0.151375	 -0.272713	 9.731311	 0.003666	 -0.000004	 -0.005491	 0.060303	 0.477295	 -0.288330
1	 53214.190000	 -0.000686	 -0.000122	 0.000335	 -0.092896	 -0.270102	 9.819260	 0.001833	 -0.000009	 -0.003661	 0.064697	 0.477295	 -0.292480
1	 53214.200000	 -0.000527	 -0.000250	 0.002271	 -0.122138	 -0.270868	 9.789942	 0.003666	 -0.000004	 -0.005491	 0.060303	 0.477295	 -0.292480
1	 53214.200000	 -0.000320	 -0.001206	 0.003499	 -0.151386	 -0.270712	 9.819215	 0.003681	 -0.001809	 -0.001816	 0.060547	 0.470703	 -0.288330
1	 53214.210000	 -0.001036	 0.001286	 0.003358	 -0.092947	 -0.269361	 9.819279	 0.001780	 0.005484	 -0.003701	 0.060303	 0.479492	 -0.290527
1	 53214.219600	 0.000016	 0.000246	 0.001956	 -0.151628	 -0.270626	 9.789930	 0.005516	 -0.001831	 -0.007308	 0.064697	 0.475098	 -0.288330
1	 53214.230000	 -0.001585	 0.000979	 0.004056	 -0.122399	 -0.268989	 9.848555	 -0.000014	 0.001791	 -0.005507	 0.062744	 0.472900	 -0.290527
1	 53214.240000	 -0.002279	 0.001731	 0.004359	 -0.122457	 -0.269773	 9.789968	 0.001816	 0.001822	 -0.003675	 0.055908	 0.477295	 -0.292480
1	 53214.249600	 -0.002112	 0.001584	 0.003989	 -0.093230	 -0.268984	 9.790005	 0.003666	 -0.000004	 -0.005491	 0.062500	 0.475098	 -0.294678
1	 53214.249600	 -0.002808	 0.001432	 0.003450	 -0.122588	 -0.268479	 9.848567	 0.001835	 -0.000022	 -0.005492	 0.060547	 0.470703	 -0.292480
1	 53214.259600	 0.000000	 0.000000	 -0.000000	 -0.122566	 -0.269118	 9.789985	 0.003649	 0.001813	 -0.007336	 0.064697	 0.477295	 -0.290527
1	 53214.270000	 -0.000686	 -0.000122	 0.000335	 -0.093417	 -0.267467	 9.848609	 0.001834	 -0.000009	 -0.003661	 0.064697	 0.477295	 -0.288330
1	 53214.280000	 -0.000493	 -0.000180	 0.004412	 -0.122047	 -0.297967	 9.790427	 0.003663	 0.000023	 -0.001829	 0.062744	 0.472900	 -0.288330
1	 53214.290000	 -0.002081	 0.001406	 0.003821	 -0.093512	 -0.267527	 9.819324	 -0.000032	 0.003621	 -0.005520	 0.060303	 0.479492	 -0.290527
1	 53214.300000	 -0.001034	 0.000401	 0.004944	 -0.122906	 -0.267454	 9.848591	 0.005515	 -0.001817	 -0.005477	 0.058105	 0.475098	 -0.292480
1	 53214.300000	 -0.000855	 0.000257	 0.004394	 -0.122737	 -0.267947	 9.790014	 0.003666	 -0.000004	 -0.005491	 0.062500	 0.479492	 -0.288330
1	 53214.310000	 -0.001565	 0.000143	 0.006993	 -0.092815	 -0.296869	 9.761193	 0.001834	 -0.000009	 -0.003661	 0.062744	 0.472900	 -0.292480
1	 53214.320000	 -0.002269	 0.001769	 0.007265	 -0.122867	 -0.267583	 9.790023	 0.001797	 0.003653	 -0.003688	 0.060303	 0.475098	 -0.288330
1	 53214.330000	 -0.001191	 -0.000124	 0.006434	 -0.122898	 -0.266855	 9.819325	 0.005533	 -0.003648	 -0.005463	 0.062744	 0.470703	 -0.292480
1	 53214.340000	 -0.001877	 -0.000246	 0.006769	 -0.122739	 -0.266558	 9.819335	 0.001834	 -0.000009	 -0.003661	 0.067139	 0.472900	 -0.290527
1	 53214.350000	 0.000000	 0.000000	 0.000000	 -0.122252	 -0.296063	 9.790482	 0.003629	 0.003657	 -0.005519	 0.058350	 0.470703	 -0.288330
1	 53214.350000	 -0.000695	 0.000752	 0.000304	 -0.123092	 -0.266121	 9.819342	 0.001815	 0.001822	 -0.003675	 0.064941	 0.470703	 -0.290527
1	 53214.360000	 0.000398	 0.000621	 -0.002209	 -0.122573	 -0.295113	 9.819787	 0.005496	 0.000028	 -0.003659	 0.064941	 0.472900	 -0.292480
1	 53214.369600	 0.000577	 0.000477	 -0.002758	 -0.093859	 -0.264868	 9.819393	 0.003666	 -0.000004	 -0.005491	 0.062744	 0.472900	 -0.292480
1	 53214.380000	 0.000801	 0.000356	 -0.003661	 -0.093849	 -0.264572	 9.819401	 0.003665	 0.000009	 -0.003660	 0.067139	 0.470703	 -0.292480
1	 53214.390000	 0.000971	 0.001086	 -0.004242	 -0.123162	 -0.265306	 9.790081	 0.003648	 0.001826	 -0.005505	 0.067139	 0.472900	 -0.294678
1	 53214.390000	 0.000381	 -0.000757	 -0.004838	 -0.093241	 -0.293341	 9.819857	 0.001869	 -0.003657	 -0.001802	 0.064697	 0.477295	 -0.290527
1	 53214.400000	 0.000532	 0.001720	 -0.005480	 -0.122555	 -0.294153	 9.790536	 0.003611	 0.005488	 -0.005533	 0.060303	 0.475098	 -0.296875
1	 53214.410000	 0.000718	 0.001578	 -0.005033	 -0.123993	 -0.234844	 9.818949	 0.003666	 -0.000004	 -0.005491	 0.062500	 0.477295	 -0.288330
1	 53214.420000	 0.001790	 0.000600	 -0.004688	 -0.122767	 -0.292604	 9.849141	 0.005514	 -0.001803	 -0.003645	 0.060547	 0.468506	 -0.290527
1	 53214.430000	 -0.000000	 -0.000000	 0.000000	 -0.152480	 -0.264579	 9.790083	 0.000004	 -0.000042	 -0.005493	 0.060547	 0.472900	 -0.290527
1	 53214.440000	 -0.000686	 -0.000122	 0.000335	 -0.093333	 -0.292160	 9.819891	 0.001834	 -0.000009	 -0.003661	 0.058350	 0.472900	 -0.286133
1	 53214.450000	 -0.000521	 0.000584	 -0.001243	 -0.123241	 -0.263695	 9.790124	 0.003647	 0.001826	 -0.005505	 0.064941	 0.472900	 -0.290527
1	 53214.450000	 0.000533	 0.001354	 -0.000960	 -0.094090	 -0.262729	 9.790166	 0.005477	 0.001859	 -0.003673	 0.067139	 0.468506	 -0.286133
1	 53214.460000	 0.001641	 0.001236	 -0.002551	 -0.122895	 -0.291723	 9.819885	 0.005496	 0.000028	 -0.003659	 0.065186	 0.466309	 -0.288330
1	 53214.470000	 0.000956	 0.001114	 -0.002217	 -0.123487	 -0.262139	 9.819444	 0.001834	 -0.000009	 -0.003661	 0.062500	 0.477295	 -0.286133
1	 53214.480000	 0.002030	 0.001870	 -0.003036	 -0.122910	 -0.291581	 9.790608	 0.005477	 0.001859	 -0.003673	 0.064697	 0.477295	 -0.283936
1	 53214.490000	 0.000440	 0.001646	 -0.005312	 -0.094323	 -0.261024	 9.819491	 0.000007	 -0.000070	 -0.009155	 0.064941	 0.472900	 -0.286133
1	 53214.500000	 0.001491	 0.002452	 -0.002426	 -0.094340	 -0.261255	 9.790203	 0.005476	 0.001873	 -0.001842	 0.062744	 0.472900	 -0.288330
1	 53214.500000	 0.001689	 0.001466	 -0.002070	 -0.123067	 -0.290323	 9.819924	 0.003684	 -0.001821	 -0.003646	 0.062744	 0.472900	 -0.294678
1	 53214.510000	 0.000000	 -0.000000	 -0.000000	 -0.123026	 -0.289574	 9.849227	 0.003666	 -0.000005	 -0.005491	 0.064697	 0.475098	 -0.288330
1	 53214.520000	 0.000188	 -0.000113	 0.000324	 -0.094286	 -0.259838	 9.819523	 0.003665	 0.000010	 -0.003660	 0.062500	 0.475098	 -0.288330
1	 53214.530000	 0.000375	 -0.000228	 0.001741	 -0.123570	 -0.260148	 9.819496	 0.003665	 0.000010	 -0.003660	 0.058350	 0.472900	 -0.290527
1	 53214.540000	 0.000564	 0.000564	 0.002908	 -0.122988	 -0.289595	 9.790666	 0.003644	 0.001855	 -0.001843	 0.062500	 0.477295	 -0.290527
1	 53214.550000	 0.000737	 0.000406	 0.002784	 -0.093809	 -0.288235	 9.820003	 0.003666	 -0.000005	 -0.005491	 0.062500	 0.475098	 -0.288330
1	 53214.550000	 0.001790	 0.001176	 0.003067	 -0.152409	 -0.289542	 9.790648	 0.005477	 0.001860	 -0.003673	 0.066895	 0.475098	 -0.292725
1	 53214.560000	 0.002845	 0.001917	 0.003351	 -0.123259	 -0.288490	 9.790695	 0.005478	 0.001845	 -0.005504	 0.062500	 0.475098	 -0.288330
1	 53214.569600	 0.003014	 0.001741	 0.001928	 -0.123931	 -0.258836	 9.790245	 0.003668	 -0.000019	 -0.007322	 0.062500	 0.479492	 -0.290527
1	 53214.580000	 0.003171	 0.001603	 0.003789	 -0.123394	 -0.286909	 9.849301	 0.003666	 -0.000005	 -0.005491	 0.058105	 0.477295	 -0.294678
1	 53214.589600	 0.003359	 0.000585	 0.003271	 -0.123875	 -0.257788	 9.819555	 0.003686	 -0.001836	 -0.005477	 0.062744	 0.472900	 -0.290527
1	 53214.600000	 -0.000000	 0.000000	 -0.000000	 -0.122601	 -0.315453	 9.849788	 0.007328	 0.000034	 -0.005489	 0.060303	 0.475098	 -0.292480
1	 53214.600000	 0.000189	 0.000792	 0.001167	 -0.123287	 -0.285720	 9.849337	 0.003644	 0.001855	 -0.001843	 0.067139	 0.472900	 -0.288330
1	 53214.609600	 0.002127	 0.000662	 0.000599	 -0.094019	 -0.285120	 9.820092	 0.007328	 0.000034	 -0.005489	 0.058350	 0.470703	 -0.290527
1	 53214.620000	 0.001412	 0.003161	 0.000840	 -0.123524	 -0.285371	 9.820063	 0.001776	 0.005483	 -0.003705	 0.067139	 0.472900	 -0.290527
1	 53214.630000	 0.002526	 0.001322	 0.000364	 -0.123594	 -0.285075	 9.820071	 0.005533	 -0.003618	 -0.001798	 0.060547	 0.472900	 -0.292480
1	 53214.640000	 0.004454	 0.002101	 0.000636	 -0.094179	 -0.284400	 9.790831	 0.007308	 0.001879	 -0.003672	 0.064697	 0.477295	 -0.290527
1	 53214.650000	 0.005506	 0.002865	 0.001456	 -0.124283	 -0.254747	 9.819629	 0.005477	 0.001860	 -0.003673	 0.062744	 0.472900	 -0.286133
1	 53214.650000	 0.006569	 0.002762	 0.001771	 -0.123682	 -0.284060	 9.790820	 0.005496	 0.000029	 -0.003659	 0.058105	 0.477295	 -0.292480
1	 53214.660000	 0.005853	 0.003501	 0.002717	 -0.123796	 -0.283293	 9.820120	 0.001815	 0.001821	 -0.003676	 0.064697	 0.475098	 -0.292480
1	 53214.670000	 0.007770	 0.004249	 0.002116	 -0.095223	 -0.253487	 9.790399	 0.007309	 0.001865	 -0.005503	 0.060547	 0.470703	 -0.288330
1	 53214.680000	 -0.000000	 0.000000	 0.000000	 -0.123930	 -0.282254	 9.820148	 0.009178	 -0.001763	 -0.003641	 0.062744	 0.468506	 -0.288330
1	 53214.689600	 0.000179	 0.001666	 0.001135	 -0.095241	 -0.252775	 9.761136	 0.003624	 0.003686	 -0.001859	 0.062500	 0.477295	 -0.288330
1	 53214.699600	 0.001233	 0.001514	 0.000040	 -0.124723	 -0.252557	 9.790399	 0.005498	 0.000014	 -0.005490	 0.058105	 0.475098	 -0.290527
1	 53214.699600	 0.002266	 0.002221	 -0.001424	 -0.095544	 -0.251005	 9.819741	 0.005480	 0.001830	 -0.007336	 0.062744	 0.472900	 -0.290527
1	 53214.710000	 0.002453	 0.002991	 -0.000550	 -0.094956	 -0.280885	 9.761646	 0.003644	 0.001855	 -0.001844	 0.064697	 0.475098	 -0.290527
1	 53214.720000	 0.002622	 0.003720	 -0.001131	 -0.124387	 -0.281223	 9.761613	 0.003647	 0.001825	 -0.005506	 0.064941	 0.472900	 -0.290527
1	 53214.730000	 0.004534	 0.005303	 -0.002472	 -0.125279	 -0.251015	 9.790431	 0.007291	 0.003680	 -0.007350	 0.064941	 0.468506	 -0.290527
1	 53214.740000	 0.002120	 0.003414	 -0.002054	 -0.125266	 -0.250796	 9.790437	 -0.001788	 -0.003712	 -0.003633	 0.062500	 0.475098	 -0.288330
1	 53214.750000	 0.002342	 0.003313	 -0.002179	 -0.125110	 -0.250723	 9.790441	 0.003664	 0.000025	 -0.001829	 0.058350	 0.468506	 -0.292480
1	 53214.750000	 0.002501	 0.004916	 -0.002791	 -0.154543	 -0.251065	 9.790406	 0.003627	 0.003656	 -0.005521	 0.062500	 0.475098	 -0.292480
1	 53214.760000	 0.000000	 -0.000000	 0.000000	 -0.124809	 -0.279085	 9.820228	 0.000002	 -0.000015	 -0.001831	 0.060303	 0.475098	 -0.292480
1	 53214.770000	 0.000179	 -0.000144	 -0.000549	 -0.095458	 -0.278787	 9.790980	 0.003667	 -0.000006	 -0.005491	 0.060303	 0.479492	 -0.290527
1	 53214.780000	 0.000350	 -0.000264	 0.001563	 -0.125427	 -0.249358	 9.819753	 0.003665	 0.000009	 -0.003660	 0.066895	 0.475098	 -0.288330
1	 53214.790000	 -0.000336	 -0.000387	 0.001897	 -0.124729	 -0.278910	 9.790954	 0.001834	 -0.000010	 -0.003661	 0.058105	 0.475098	 -0.294678
1	 53214.800000	 -0.001012	 0.000389	 0.003609	 -0.124105	 -0.308538	 9.762154	 0.001813	 0.001836	 -0.001845	 0.062744	 0.472900	 -0.290527
1	 53214.800000	 -0.000863	 0.001054	 0.001281	 -0.125626	 -0.248772	 9.819765	 0.003650	 0.001795	 -0.009168	 0.064697	 0.477295	 -0.288330
1	 53214.810000	 -0.000644	 -0.000775	 0.003489	 -0.095658	 -0.276630	 9.849598	 0.003704	 -0.003637	 -0.001798	 0.058105	 0.477295	 -0.288330
1	 53214.820000	 0.000448	 -0.001689	 0.005582	 -0.124081	 -0.306181	 9.850062	 0.005513	 -0.001771	 0.000019	 0.064697	 0.475098	 -0.292480
1	 53214.830000	 -0.000271	 -0.001882	 0.005501	 -0.125285	 -0.247312	 9.849087	 0.001837	 -0.000041	 -0.007323	 0.064697	 0.475098	 -0.290527
1	 53214.840000	 -0.000102	 -0.001153	 0.004920	 -0.124597	 -0.277364	 9.791000	 0.003647	 0.001825	 -0.005506	 0.064941	 0.472900	 -0.290527
1	 53214.850000	 -0.000000	 0.000000	 0.000000	 -0.124662	 -0.276996	 9.791010	 0.005496	 0.000030	 -0.003658	 0.060547	 0.472900	 -0.286133
1	 53214.850000	 0.000178	 0.000761	 0.000293	 -0.095492	 -0.275484	 9.820353	 0.003645	 0.001840	 -0.003675	 0.064941	 0.472900	 -0.294678
1	 53214.860000	 0.002143	 -0.000223	 -0.000172	 -0.154014	 -0.276831	 9.790991	 0.007348	 -0.001781	 -0.003642	 0.060547	 0.472900	 -0.288330
1	 53214.870000	 0.002351	 -0.001178	 0.001058	 -0.125323	 -0.245455	 9.849133	 0.003684	 -0.001806	 -0.001813	 0.064941	 0.472900	 -0.290527
1	 53214.880000	 0.002542	 -0.001335	 -0.000130	 -0.094499	 -0.304572	 9.762302	 0.003667	 -0.000006	 -0.005491	 0.062744	 0.472900	 -0.292480
1	 53214.890000	 0.001847	 -0.000584	 0.000174	 -0.125255	 -0.245436	 9.819854	 0.001814	 0.001820	 -0.003677	 0.062744	 0.472900	 -0.292480
1	 53214.900000	 0.002066	 -0.000712	 -0.000558	 -0.124567	 -0.275500	 9.761774	 0.003665	 0.000010	 -0.003660	 0.062744	 0.472900	 -0.292480
1	 53214.900000	 0.002245	 -0.000857	 -0.001107	 -0.124609	 -0.274706	 9.791075	 0.003667	 -0.000006	 -0.005491	 0.067139	 0.472900	 -0.292480
1	 53214.910000	 0.002461	 -0.000102	 -0.001635	 -0.124621	 -0.274914	 9.761790	 0.003645	 0.001840	 -0.003675	 0.060303	 0.477295	 -0.292480
1	 53214.920000	 0.002640	 -0.000247	 -0.002184	 -0.154734	 -0.244987	 9.819838	 0.003667	 -0.000006	 -0.005491	 0.062744	 0.468506	 -0.292480
1	 53214.930000	 0.000000	 -0.000000	 0.000000	 -0.124723	 -0.273975	 9.791094	 0.000005	 -0.000047	 -0.005493	 0.060303	 0.477295	 -0.286133
1	 53214.940000	 0.002811	 -0.000083	 0.000293	 -0.124765	 -0.273102	 9.820397	 0.009158	 0.000071	 -0.003656	 0.058105	 0.481689	 -0.292480
1	 53214.950000	 0.000295	 0.002398	 0.003904	 -0.125641	 -0.243523	 9.819896	 -0.001889	 0.005440	 -0.003711	 0.060547	 0.472900	 -0.290527
1	 53214.950000	 0.001368	 0.001422	 0.004250	 -0.095780	 -0.272509	 9.791154	 0.005517	 -0.001801	 -0.003642	 0.060303	 0.479492	 -0.288330
1	 53214.960000	 0.001507	 0.002112	 0.004138	 -0.095768	 -0.272139	 9.791164	 0.003648	 0.001809	 -0.007338	 0.060303	 0.477295	 -0.296875
1	 53214.970000	 -0.000063	 0.002853	 0.004452	 -0.125192	 -0.272659	 9.791125	 -0.000017	 0.001799	 -0.003678	 0.064941	 0.472900	 -0.288330
1	 53214.980000	 -0.000731	 0.002725	 0.005178	 -0.095968	 -0.271925	 9.791168	 0.001834	 -0.000011	 -0.003661	 0.062744	 0.472900	 -0.292480
1	 53214.990000	 -0.001416	 0.001697	 0.004671	 -0.125278	 -0.271428	 9.849716	 0.001857	 -0.001858	 -0.005476	 0.066895	 0.475098	 -0.294678
1	 53215.000000	 -0.001208	 0.003329	 0.004659	 -0.125234	 -0.272224	 9.791136	 0.003624	 0.003672	 -0.003691	 0.060303	 0.479492	 -0.294678
1	 53215.000000	 -0.000999	 0.002375	 0.005889	 -0.096123	 -0.270244	 9.849771	 0.003685	 -0.001805	 -0.001812	 0.060547	 0.472900	 -0.292480
1	 53215.010000	 -0.000000	 -0.000000	 0.000000	 -0.124684	 -0.300632	 9.820948	 -0.001848	 0.001778	 -0.003679	 0.064697	 0.477295	 -0.290527
1	 53215.020000	 0.001033	 0.000707	 -0.001465	 -0.096142	 -0.271045	 9.791191	 0.005479	 0.001830	 -0.007336	 0.062500	 0.475098	 -0.294678
1	 53215.030000	 0.001222	 0.001467	 0.000036	 -0.154244	 -0.300791	 9.820917	 0.003645	 0.001841	 -0.003675	 0.064697	 0.475098	 -0.290527
1	 53215.040000	 0.000536	 0.001344	 0.000371	 -0.125690	 -0.270616	 9.820454	 0.001834	 -0.000011	 -0.003661	 0.062500	 0.477295	 -0.292480
1	 53215.050000	 0.000727	 0.001234	 0.002062	 -0.125067	 -0.299168	 9.850266	 0.003665	 0.000010	 -0.003659	 0.058350	 0.468506	 -0.294678
1	 53215.050000	 0.000906	 0.001089	 0.001513	 -0.125672	 -0.270100	 9.820468	 0.003667	 -0.000006	 -0.005491	 0.062744	 0.472900	 -0.288330
1	 53215.060000	 -0.000623	 0.001832	 -0.000003	 -0.096449	 -0.269281	 9.820515	 -0.000019	 0.001815	 -0.001847	 0.062500	 0.477295	 -0.288330
1	 53215.070000	 0.000420	 0.001665	 -0.001437	 -0.155091	 -0.270410	 9.820432	 0.005500	 -0.000001	 -0.007320	 0.058105	 0.475098	 -0.290527
1	 53215.080000	 -0.000279	 0.000660	 0.000220	 -0.096425	 -0.268763	 9.820530	 0.001856	 -0.001842	 -0.003645	 0.062744	 0.472900	 -0.292480
1	 53215.090000	 0.000773	 0.001431	 0.000502	 -0.124974	 -0.298944	 9.791719	 0.005475	 0.001862	 -0.003674	 0.064697	 0.479492	 -0.292725
1	 53215.100000	 0.000000	 -0.000000	 0.000000	 -0.125712	 -0.269442	 9.791207	 0.000007	 -0.000065	 -0.007324	 0.067139	 0.472900	 -0.294678
1	 53215.100000	 0.000189	 -0.000113	 0.000324	 -0.125018	 -0.298582	 9.791729	 0.003666	 0.000010	 -0.003659	 0.064697	 0.479492	 -0.296875
