DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 4048.153967	 2.852045	 1.550037	 -88.595648
1	 4048.163967	 2.644847	 1.488675	 -89.301798
1	 4048.173967	 2.423625	 1.408711	 -89.796479
1	 4048.173967	 2.155990	 1.311066	 -90.509400
1	 4048.183967	 1.897694	 1.169553	 -91.302332
1	 4048.193967	 1.622962	 0.995119	 -92.087247
1	 4048.203967	 1.394411	 0.792884	 -92.930631
1	 4048.213967	 1.187368	 0.591259	 -93.740345
1	 4048.223967	 1.009827	 0.382159	 -94.254260
1	 4048.223967	 0.829658	 0.189591	 -94.919432
1	 4048.233967	 0.651213	 -0.001372	 -95.590639
1	 4048.243967	 0.461019	 -0.152298	 -96.265292
1	 4048.253967	 0.320382	 -0.270356	 -96.881953
1	 4048.263967	 0.198750	 -0.371689	 -97.524150
1	 4048.273967	 0.178715	 -0.464790	 -97.991039
1	 4048.273967	 0.210832	 -0.522495	 -98.577310
1	 4048.283967	 0.314194	 -0.544409	 -99.112507
1	 4048.293967	 0.446559	 -0.524319	 -99.656649
1	 4048.303967	 0.613758	 -0.485838	 -100.139541
1	 4048.313967	 0.796212	 -0.424417	 -100.641418
1	 4048.323967	 1.033383	 -0.335420	 -101.109582
1	 4048.323967	 1.281211	 -0.221609	 -101.469569
1	 4048.333967	 1.557791	 -0.094494	 -101.749363
1	 4048.343967	 1.841990	 0.060268	 -102.113604
1	 4048.353967	 2.152278	 0.230580	 -102.458377
1	 4048.363967	 2.466163	 0.410169	 -102.828844
1	 4048.373967	 2.808641	 0.589101	 -103.202484
1	 4048.373967	 3.156287	 0.778276	 -103.562882
1	 4048.383967	 3.480197	 0.960847	 -103.973694
1	 4048.393967	 3.729450	 1.129079	 -104.332799
1	 4048.403967	 3.888529	 1.256473	 -104.685691
1	 4048.413967	 3.950441	 1.341384	 -104.998531
1	 4048.423967	 3.956596	 1.387747	 -105.304680
1	 4048.423967	 3.915305	 1.400347	 -105.548711
1	 4048.433967	 3.842838	 1.378021	 -105.874293
1	 4048.443967	 3.738395	 1.339161	 -106.108178
1	 4048.453967	 3.577455	 1.275068	 -106.478869
1	 4048.463967	 3.411710	 1.209898	 -106.680764
1	 4048.473967	 3.233713	 1.130578	 -106.901356
1	 4048.473967	 3.059126	 1.055237	 -107.053443
1	 4048.483967	 2.853657	 0.968340	 -107.296543
1	 4048.493967	 2.641834	 0.892458	 -107.435013
1	 4048.503967	 2.423672	 0.801429	 -107.616623
1	 4048.513967	 2.243987	 0.735036	 -107.697905
1	 4048.523967	 2.108652	 0.681585	 -107.812676
1	 4048.523967	 2.001289	 0.651321	 -107.870191
1	 4048.533967	 1.905564	 0.608780	 -107.999011
1	 4048.543967	 1.869036	 0.583587	 -108.071103
1	 4048.553967	 1.863959	 0.564306	 -108.192044
1	 4048.563967	 1.884781	 0.569233	 -108.189757
1	 4048.573967	 1.920984	 0.574417	 -108.265666
1	 4048.573967	 1.944888	 0.590157	 -108.240495
1	 4048.583967	 1.957066	 0.603142	 -108.278217
1	 4048.593967	 1.957346	 0.622294	 -108.234405
1	 4048.603967	 1.936068	 0.630418	 -108.243463
1	 4048.613967	 1.948907	 0.652949	 -108.210567
1	 4048.623967	 1.958273	 0.675945	 -108.289923
1	 4048.623967	 1.965598	 0.699552	 -108.248063
1	 4048.633967	 1.992993	 0.712715	 -108.184003
1	 4048.643967	 2.017119	 0.726371	 -108.090477
1	 4048.653967	 2.030337	 0.723744	 -108.052803
1	 4048.663967	 2.028422	 0.715218	 -108.005621
1	 4048.673967	 1.997514	 0.698798	 -108.120572
1	 4048.673967	 1.952363	 0.681545	 -108.141869
1	 4048.683967	 1.894787	 0.654371	 -108.198847
1	 4048.693967	 1.833970	 0.631568	 -108.185289
1	 4048.703967	 1.753895	 0.604896	 -108.268840
1	 4048.713967	 1.699549	 0.591202	 -108.223105
1	 4048.723967	 1.640739	 0.574231	 -108.278871
1	 4048.723967	 1.601030	 0.560706	 -108.208712
1	 4048.733967	 1.568008	 0.539734	 -108.231528
1	 4048.743967	 1.564529	 0.526920	 -108.181945
1	 4048.753967	 1.551417	 0.513862	 -108.180967
1	 4048.763967	 1.544728	 0.496058	 -108.165651
1	 4048.773967	 1.544648	 0.475623	 -108.229926
1	 4048.773967	 1.570372	 0.467321	 -108.231986
1	 4048.783967	 1.612066	 0.464176	 -108.264421
1	 4048.793967	 1.680387	 0.478454	 -108.274347
1	 4048.803967	 1.751873	 0.493844	 -108.263486
1	 4048.813967	 1.819733	 0.513749	 -108.231072
1	 4048.823967	 1.868227	 0.520837	 -108.203870
1	 4048.823967	 1.927582	 0.528609	 -108.187670
1	 4048.833967	 1.980768	 0.533250	 -108.236123
1	 4048.843967	 2.017947	 0.531119	 -108.224043
1	 4048.853967	 2.020795	 0.512699	 -108.271616
1	 4048.863967	 2.017429	 0.493064	 -108.248332
1	 4048.873967	 2.008402	 0.473505	 -108.250426
1	 4048.873967	 1.991306	 0.459298	 -108.197788
1	 4048.883967	 1.955714	 0.440903	 -108.232823
1	 4048.893967	 1.949900	 0.442665	 -108.203723
1	 4048.903967	 1.957645	 0.457797	 -108.218331
1	 4048.913967	 1.978524	 0.484286	 -108.214569
1	 4048.923967	 1.989581	 0.504197	 -108.277596
1	 4048.923967	 2.017683	 0.513546	 -108.303442
1	 4048.933967	 2.030045	 0.512654	 -108.408979
1	 4048.943967	 2.023760	 0.515665	 -108.445037
1	 4048.953967	 2.009359	 0.521588	 -108.562423
1	 4048.963967	 2.014801	 0.546218	 -108.560261
1	 4048.973967	 2.027322	 0.575859	 -108.585918
1	 4048.973967	 2.046916	 0.614499	 -108.554615
1	 4048.983967	 2.056869	 0.650307	 -108.549458
1	 4048.993967	 2.083502	 0.688180	 -108.473290
1	 4049.003967	 2.118487	 0.728038	 -108.342187
1	 4049.013967	 2.158427	 0.773551	 -108.219500
1	 4049.023967	 2.193187	 0.807444	 -108.045502
1	 4049.023967	 2.206192	 0.830050	 -107.840974
1	 4049.033967	 2.166728	 0.820292	 -107.636175
1	 4049.043967	 2.093861	 0.793969	 -107.381429
1	 4049.053967	 2.002673	 0.753877	 -107.114025
1	 4049.063967	 1.915168	 0.723291	 -106.851653
1	 4049.073967	 1.810613	 0.694303	 -106.629979
