DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 10.860000	 0.148919	 0.027523	 0.020484
1	 10.870000	 0.093502	 0.026033	 0.082083
2	 10.870000	 0.143375	 0.023699	 0.022470
1	 10.870000	 0.102612	 0.026342	 0.105882
2	 10.880000	 -0.000000	 -0.000000	 0.000000
1	 10.880000	 0.000000	 0.000000	 0.000000
2	 10.890000	 -0.009455	 -0.003908	 0.002986
1	 10.890000	 -0.002088	 -0.003083	 -0.000788
2	 10.900000	 -0.018195	 -0.005112	 0.006999
1	 10.900000	 -0.010876	 -0.004266	 0.002788
2	 10.910000	 -0.020208	 -0.010645	 0.006914
1	 10.910000	 -0.027269	 -0.012130	 0.003839
2	 10.910000	 -0.021071	 -0.014143	 0.009933
1	 10.920000	 -0.044167	 -0.016059	 0.005034
2	 10.920000	 -0.017770	 -0.021003	 0.013895
1	 10.920000	 -0.064330	 -0.018196	 0.030702
2	 10.930000	 -0.015393	 -0.028924	 0.019925
1	 10.930000	 -0.083894	 -0.021824	 0.027933
2	 10.940000	 -0.007679	 -0.039338	 0.030152
1	 10.940000	 -0.103408	 -0.031547	 0.026498
2	 10.950000	 0.002998	 -0.051760	 0.042542
1	 10.950000	 -0.116412	 -0.040742	 0.018927
2	 10.960000	 0.020390	 -0.066393	 0.052058
1	 10.960000	 -0.119788	 -0.052744	 -0.001587
2	 10.960000	 -0.000000	 -0.000000	 0.000000
1	 10.970000	 -0.000000	 0.000000	 -0.000000
2	 10.970000	 0.019981	 -0.014938	 0.004190
1	 10.970000	 0.007902	 -0.012735	 0.004692
2	 10.980000	 0.037902	 -0.030503	 0.009252
1	 10.980000	 0.024670	 -0.026409	 0.005071
2	 10.990000	 0.058144	 -0.044443	 0.010716
1	 10.990000	 0.045174	 -0.039430	 0.022716
2	 11.000000	 0.074652	 -0.057004	 0.013234
1	 11.000000	 0.064603	 -0.052873	 0.023852
2	 11.010000	 0.093434	 -0.071060	 0.008275
1	 11.010000	 0.080332	 -0.065769	 0.026074
2	 11.010000	 0.107150	 -0.082110	 0.005691
1	 11.020000	 0.087620	 -0.077681	 0.027019
2	 11.020000	 0.123417	 -0.097431	 -0.004392
1	 11.020000	 0.081144	 -0.092232	 0.050488
2	 11.030000	 0.134508	 -0.110938	 -0.012790
1	 11.030000	 0.067729	 -0.104073	 0.048170
2	 11.040000	 0.143076	 -0.129533	 -0.028737
1	 11.040000	 0.049125	 -0.120878	 0.063002
2	 11.050000	 0.000000	 0.000000	 0.000000
1	 11.050000	 0.000000	 0.000000	 0.000000
2	 11.060000	 -0.005578	 -0.023531	 -0.018844
1	 11.060000	 -0.018663	 -0.014717	 0.021077
2	 11.060000	 -0.013569	 -0.046524	 -0.036630
1	 11.070000	 -0.033834	 -0.027675	 0.018094
2	 11.070000	 -0.022657	 -0.072835	 -0.057601
1	 11.070000	 -0.048444	 -0.040058	 0.019681
2	 11.080000	 -0.031481	 -0.097737	 -0.075897
1	 11.080000	 -0.061993	 -0.052256	 0.015891
2	 11.090000	 -0.031525	 -0.122232	 -0.094138
1	 11.090000	 -0.076821	 -0.067010	 0.024759
2	 11.100000	 -0.026660	 -0.144335	 -0.113805
1	 11.100000	 -0.088888	 -0.079328	 0.021912
2	 11.110000	 -0.014321	 -0.166295	 -0.134782
1	 11.110000	 -0.101539	 -0.094154	 0.039220
2	 11.110000	 -0.002994	 -0.184446	 -0.153324
1	 11.120000	 -0.110315	 -0.110044	 0.038844
2	 11.120000	 0.008128	 -0.204403	 -0.170016
1	 11.120000	 -0.116267	 -0.124042	 0.064588
2	 11.130000	 -0.000000	 0.000000	 0.000000
1	 11.130000	 0.000000	 0.000000	 0.000000
2	 11.140000	 0.010264	 -0.015209	 -0.011852
1	 11.140000	 0.007246	 -0.011066	 -0.012165
2	 11.150000	 0.021840	 -0.025843	 -0.022426
1	 11.150000	 0.016891	 -0.020058	 -0.016052
