DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 64477.330600	 -0.002207	 -0.001069	 -0.000853
1	 64477.330600	 -0.009043	 -0.002151	 -0.001504
1	 64477.340600	 -0.017727	 -0.002141	 -0.000923
1	 64477.350600	 -0.033654	 -0.001945	 0.004141
1	 64477.360600	 -0.047971	 0.001570	 0.001767
1	 64477.370600	 -0.066956	 0.003879	 -0.003037
1	 64477.370600	 -0.086820	 0.007371	 -0.009103
1	 64477.380600	 -0.104368	 0.004343	 -0.013564
1	 64477.390600	 -0.114804	 0.006789	 -0.017846
1	 64477.400600	 -0.118678	 0.007718	 -0.027551
1	 64477.410600	 -0.000000	 -0.000000	 0.000000
1	 64477.420600	 0.001390	 0.004186	 -0.003722
1	 64477.420600	 0.004555	 0.006443	 -0.004617
1	 64477.430600	 0.008314	 0.012723	 -0.006434
1	 64477.440600	 0.009388	 0.015790	 -0.010413
1	 64477.450600	 0.002866	 0.011982	 -0.013457
1	 64477.460600	 -0.002284	 0.013423	 -0.017617
1	 64477.460600	 -0.010771	 0.017692	 -0.025477
1	 64477.470600	 -0.025675	 0.020238	 -0.029705
1	 64477.480600	 -0.045518	 0.025118	 -0.034668
1	 64477.490600	 -0.000000	 0.000000	 0.000000
1	 64477.500600	 -0.019604	 0.005595	 0.000163
1	 64477.510600	 -0.028459	 0.009796	 -0.003013
1	 64477.520600	 -0.034997	 0.013079	 -0.000807
1	 64477.520600	 -0.034287	 0.015340	 -0.003020
1	 64477.530600	 -0.033325	 0.017660	 -0.006790
1	 64477.540600	 -0.033437	 0.021675	 -0.009233
1	 64477.550600	 -0.037122	 0.020201	 -0.014166
1	 64477.560600	 -0.044348	 0.024174	 -0.021473
1	 64477.570600	 -0.057603	 0.027229	 -0.020510
1	 64477.570600	 -0.063863	 0.029396	 -0.028440
1	 64477.580600	 -0.000000	 -0.000000	 0.000000
1	 64477.590600	 -0.000365	 0.003845	 -0.006027
