DevID	 CerebusTime	 Roll	 Pitch	 Yaw
2	 59876.207967	 -0.025191	 -0.001608	 0.009697
1	 59876.217967	 0.017862	 0.012908	 -0.048993
2	 59876.217967	 -0.030725	 0.000857	 0.000171
1	 59876.227967	 0.016730	 0.013874	 -0.053228
2	 59876.227967	 -0.033343	 -0.000424	 0.002436
1	 59876.237967	 0.017708	 0.013474	 -0.054763
2	 59876.237967	 -0.032985	 0.006994	 0.001810
1	 59876.247967	 0.017994	 0.012685	 -0.057440
2	 59876.247967	 -0.035601	 0.004869	 0.003218
1	 59876.257967	 0.019857	 0.014029	 -0.058121
2	 59876.257967	 -0.035217	 0.004107	 0.006156
1	 59876.257967	 0.021550	 0.020529	 -0.061246
2	 59876.267967	 -0.036931	 0.001122	 0.008434
1	 59876.267967	 0.023418	 0.021916	 -0.061050
2	 59876.267967	 -0.038040	 0.004070	 0.007333
1	 59876.277967	 0.025728	 0.021199	 -0.060073
2	 59876.277967	 -0.039760	 0.001975	 0.010465
1	 59876.287967	 0.028461	 0.022551	 -0.061624
2	 59876.287967	 -0.040428	 0.001973	 0.013194
1	 59876.297967	 0.029685	 0.019567	 -0.064355
2	 59876.297967	 -0.043035	 0.000737	 0.016326
1	 59876.307967	 0.032415	 0.019144	 -0.065890
2	 59876.307967	 -0.045205	 -0.000701	 0.015935
1	 59876.307967	 -0.000000	 0.000000	 0.000000
2	 59876.317967	 -0.000000	 -0.000000	 0.000000
1	 59876.317967	 0.002725	 0.000431	 -0.001552
2	 59876.317967	 0.004068	 0.000775	 0.013553
1	 59876.327967	 0.005055	 -0.000199	 -0.001505
2	 59876.327967	 0.001634	 0.000566	 0.028918
1	 59876.337967	 0.008673	 0.000233	 -0.002172
2	 59876.337967	 0.004278	 0.000433	 0.085826
1	 59876.347967	 0.010723	 -0.002539	 -0.001463
2	 59876.347967	 0.004439	 0.000092	 0.158868
1	 59876.357967	 0.014335	 -0.002999	 -0.002989
2	 59876.357967	 0.006033	 0.008915	 0.210559
1	 59876.357967	 0.019658	 -0.001497	 0.007558
2	 59876.367967	 0.004795	 0.007263	 0.246901
1	 59876.367967	 0.022428	 -0.002813	 0.006962
2	 59876.367967	 0.005469	 0.006019	 0.253631
1	 59876.377967	 0.024157	 -0.006801	 -0.005596
2	 59876.377967	 0.006310	 0.008343	 0.256655
1	 59876.387967	 0.028569	 -0.008247	 -0.019321
2	 59876.387967	 0.007192	 0.011889	 0.250920
