DevID	 CerebusTime	 Roll	 Pitch	 Yaw
1	 12.470000	 -0.000110	 0.003576	 -0.000610
1	 12.480000	 -0.000879	 0.006174	 -0.003646
1	 12.480000	 0.001346	 0.005196	 -0.005942
1	 12.490000	 0.000867	 0.008024	 -0.041297
1	 12.500000	 0.001396	 0.008022	 -0.043597
1	 12.510000	 0.001036	 0.010691	 -0.022565
1	 12.520000	 -0.000790	 0.015225	 -0.024064
1	 12.530000	 -0.000974	 0.017311	 -0.056796
1	 12.530000	 -0.000317	 0.019102	 -0.057396
1	 12.540000	 -0.002876	 0.019248	 -0.084285
1	 12.550000	 -0.002318	 0.020100	 -0.087495
1	 12.560000	 -0.002713	 0.022837	 -0.121798
1	 12.570000	 -0.000444	 0.022742	 -0.124143
1	 12.580000	 -0.003467	 0.025788	 -0.143275
1	 12.580000	 -0.001973	 0.026683	 -0.143004
1	 12.590000	 -0.003225	 0.031541	 -0.149547
1	 12.600000	 -0.002606	 0.032489	 -0.149269
1	 12.610000	 -0.003904	 0.033263	 -0.171027
1	 12.620000	 -0.004191	 0.034218	 -0.172493
1	 12.620000	 -0.003116	 0.036692	 -0.189552
1	 12.630000	 -0.003322	 0.038567	 -0.189291
1	 12.640000	 -0.002152	 0.042555	 -0.242310
1	 12.650000	 -0.001501	 0.044362	 -0.242943
1	 12.660000	 -0.002023	 0.046222	 -0.255731
1	 12.670000	 -0.002377	 0.047096	 -0.260712
1	 12.670000	 -0.003167	 0.050420	 -0.272269
1	 12.680000	 -0.002618	 0.051292	 -0.275521
1	 12.690000	 -0.001945	 0.054665	 -0.296056
1	 12.700000	 -0.003208	 0.054746	 -0.300144
1	 12.710000	 -0.006885	 0.053619	 -0.322864
1	 12.720000	 -0.000000	 -0.000000	 -0.000000
1	 12.730000	 -0.002521	 0.002106	 -0.001944
1	 12.730000	 -0.001137	 0.004495	 -0.012270
1	 12.740000	 -0.003525	 0.004390	 -0.058439
1	 12.750000	 -0.003180	 0.004993	 -0.072212
1	 12.760000	 -0.006413	 0.002089	 -0.092937
1	 12.770000	 -0.006830	 0.002895	 -0.100573
1	 12.780000	 -0.009889	 0.002085	 -0.118071
1	 12.780000	 -0.009388	 0.003714	 -0.125753
1	 12.790000	 -0.012216	 0.005979	 -0.151219
1	 12.800000	 -0.011781	 0.006714	 -0.159756
1	 12.810000	 -0.015204	 0.008420	 -0.135878
1	 12.820000	 -0.014870	 0.008213	 -0.147019
1	 12.830000	 -0.017505	 0.008275	 -0.166960
1	 12.830000	 -0.017999	 0.008987	 -0.178116
1	 12.840000	 -0.018284	 0.014088	 -0.200452
1	 12.850000	 -0.018700	 0.016525	 -0.212536
1	 12.860000	 -0.020655	 0.019992	 -0.214225
1	 12.870000	 -0.022895	 0.025649	 -0.240382
1	 12.880000	 -0.024308	 0.030727	 -0.271453
